TI,Completed?,Study Used?,Study ID,Author.Year,Filtered,Database,Authors,Title,Journal,Volume,Issue,Start.Page,End.Page,Electronic.ID,DOI,Year,Initial Notes,Reason for Rejection,Additional Notes,Part of a Long-Term Sampling Project?,"If part of a project, what is the project's name?"
Marc,Yes,No,23,Silva et al. 2013,Alexa,ISI,"Silva, A. S.; Leao, Z. M. A. N.; Kikuchi, R. K. P.; Costa, A. B.; Souza, J. R. B.",Sedimentation in the coastal reefs of Abrolhos over the last decades,CONTINENTAL SHELF RESEARCH,70,,159,167,,10.1016/j.csr.2013.06.002,2013,,,,,
Marc,Yes,No,24,Jiang et al. 2013,Alexa,ISI,"Jiang, Yong; Yang, Eun Jin; Min, Jun-Oh; Kang, Sung-Ho; Lee, SangHoon",Using pelagic ciliated microzooplankton communities as an indicator for monitoring environmental condition under impact of summer sea-ice reduction in western Arctic Ocean,ECOLOGICAL INDICATORS,34,,380,390,,10.1016/j.ecolind.2013.05.026,2013,sea ice; spp number,,,,
Marc,No,No,28,Dalton et al. 2013,Alexa,ISI,"Dalton, Steven J.; Roff, George",Spatial and Temporal Patterns of Eastern Australia Subtropical Coral Communities,PLOS ONE,8,9,,,e75873,10.1371/journal.pone.0075873,2013,,,,,
Marc,Yes,No,38,Juniper et al. 2013,Alexa,ISI,"Juniper, S. Kim; Matabos, Marjolaine; Mihaly, Steven; Ajayamohan, R. S.; Gervais, Francoise; Bui, Alice O. V.",A year in Barkley Canyon: A time-series observatory study of mid-slope benthos and habitat dynamics using the NEPTUNE Canada network,DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY,92,,114,123,,10.1016/j.dsr2.2013.03.038,2013,"think they only give data for one year, but camera was up for 2 years",,,,
Marc,Yes,No,41,Chen et al. 2013,Alexa,ISI,"Chen, Xiaoyan; Gao, Huiwang; Yao, Xiaohong; Chen, Zhenhua; Fang, Hongda; Ye, Shufeng",Ecosystem Health Assessment in the Pearl River Estuary of China by Considering Ecosystem Coordination,PLOS ONE,8,7,,,e70547,10.1371/journal.pone.0070547,2013,incorporated into an index of ecosystem health,,,,
Marc,Yes,No,44,da Silva Santa et al. 2013,Alexa,ISI,"da Silva Santana, Fabio Magno; Severi, William; Feitosa, Caroline Vieira; de Araujo, Maria Elisabeth",The influence of seasonality on fish life stages and residence in surf zones: a case of study in a tropical region,BIOTA NEOTROPICA,13,3,181,192,,,2013,,,,,
Marc,Yes,No,45,Smith et al. 2013,Alexa,ISI,"Smith, T. B.; Brandt, M. E.; Calnan, J. M.; Nemeth, R. S.; Blondeau, J.; Kadison, E.; Taylor, M.; Rothenberger, P.",Convergent mortality responses of Caribbean coral species to seawater warming,ECOSPHERE,4,7,,,UNSP 87,10.1890/ES13-00107.1,2013,,,,,
Marc,Yes,Yes,53,Kelmo et al. 2013,Alexa,ISI,"Kelmo, Francisco; Hallock, Pamela","Responses of foraminiferal assemblages to ENSO climate patterns on bank reefs of northern Bahia, Brazil: A 17-year record",ECOLOGICAL INDICATORS,30,,148,157,,10.1016/j.ecolind.2013.02.009,2013,,,,,
Marc,Yes,No,77,Lawrenz et al. 2013,Alexa,ISI,"Lawrenz, Evelyn; Smith, Erik M.; Richardson, Tammi L.","Spectral Irradiance, Phytoplankton Community Composition and Primary Productivity in a Salt Marsh Estuary, North Inlet, South Carolina, USA",ESTUARIES AND COASTS,36,2,347,364,,10.1007/s12237-012-9567-y,2013,might be more seasonal trends,,,,
Marc,Yes,Yes,81,Duffy et al. 2013,Alexa,ISI,"Duffy, J. Emmett; Macdonald, Kenneth S., III; Hultgren, Kristin M.; Chak, Tin Chi Solomon; Rubenstein, Dustin R.",Decline and Local Extinction of Caribbean Eusocial Shrimp,PLOS ONE,8,2,,,e54637,10.1371/journal.pone.0054637,2013,,,,,
Marc,Yes,Yes,86,Gravili et al. 2103,Alexa,ISI,"Gravili, Cinzia; Di Camillo, Cristina Gioia; Piraino, Stefano; Boero, Ferdinando",Hydrozoan species richness in the Mediterranean Sea: past and present,MARINE ECOLOGY-AN EVOLUTIONARY PERSPECTIVE,34,,41,62,,10.1111/maec.12023,2013,,,,,
Marc,Yes,No,90,Urra et al. 2013,Alexa,ISI,"Urra, Javier; Mateo Ramirez, Angel; Marina, Pablo; Salas, Carmen; Gofas, Serge; Rueda, Jose L.",Highly diverse molluscan assemblages of Posidonia oceanica meadows in northwestern Alboran Sea (W Mediterranean): Seasonal dynamics and environmental drivers,ESTUARINE COASTAL AND SHELF SCIENCE,117,,136,147,,10.1016/j.ecss.2012.11.005,2013,but more seasonal,,,,
Marc,Yes,Yes,92,Noble et al. 2013,Alexa,ISI,"Noble, Mae M.; van Laake, Gregoor; Berumen, Michael L.; Fulton, Christopher J.",Community Change within a Caribbean Coral Reef Marine Protected Area following Two Decades of Local Management,PLOS ONE,8,1,,,e54069,10.1371/journal.pone.0054069,2013,,,,,
Marc,Yes,No,95,Palacz et al. 2013,Alexa,ISI,"Palacz, A. P.; St John, M. A.; Brewin, R. J. W.; Hirata, T.; Gregg, W. W.","Distribution of phytoplankton functional types in high-nitrate, low-chlorophyll waters in a new diagnostic ecological indicator model",BIOGEOSCIENCES,10,11,7553,7574,,10.5194/bg-10-7553-2013,2013,model; relative biomass,"just a model, functional type and not species",,,
Marc,Yes,No,107,Motresor et al. 2013,Alexa,ISI,"Montresor, Marina; Di Prisco, Carmen; Sarno, Diana; Margiotta, Francesca; Zingone, Adriana",Diversity and germination patterns of diatom resting stages at a coastal Mediterranean site,MARINE ECOLOGY PROGRESS SERIES,484,,79,+,,10.3354/meps10236,2013,relative abundance by group,"Not species, functional group and rel abundance",,,
Marc,Yes,No,114,Ribas-Ribas et al. 2013,Alexa,ISI,"Ribas-Ribas, Mariana; Sobrino, Cristina; Debelius, Bibiana; Lubian, Luis M.; Ponce, Rocio; Gomez-Parra, Abelardo; Forja, Jesus M.",Picophytoplankton and carbon cycle on the northeastern shelf of the Gulf of Cadiz (SW Iberian Peninsula),SCIENTIA MARINA,77,,49,62,,10.3989/scimar.03732.27D,2013,,,,,
Marc,Yes,No,128,Tkachenko 2012,Alexa,ISI,"Tkachenko, Konstantin S.",The northernmost coral frontier of the Maldives: The coral reefs of Ihavandippolu Atoll under long-term environmental change,MARINE ENVIRONMENTAL RESEARCH,82,,40,48,,10.1016/j.marenvres.2012.09.004,2012,%cover,Only 1 year. % cover only,,,
Marc,Yes,No,139,Glueck et al. 2012,Alexa,ISI,"Glueck, Franziska U.; Stohr, Sabine; Bochert, Ralf; Zettler, Michael L.",Brittle stars (Echinodermata: Ophiuroidea) from the continental shelf off Angola and Namibia,ZOOTAXA,,3475,1,20,,,2012,not available on ISI; I don't think this is really applicable,Just a description of the brittle stars they found.  Authors might have the data but doesnt look like it,,,
Marc,Yes,No,152,Marschoff et al. 2012,Alexa,ISI,"Marschoff, Enrique R.; Barrera-Oro, Esteban R.; Alescio, Nadia S.; Ainley, David G.","Slow recovery of previously depleted demersal fish at the South Shetland Islands, 1983-2010",FISHERIES RESEARCH,125,,206,213,,10.1016/j.fishres.2012.02.017,2012,Abundances,,,,
Marc,Yes,No,155,Smale et al. 2012,Alexa,ISI,"Smale, Dan A.; Kendrick, Gary A.; Harvey, Euan S.; Langlois, Timothy J.; Hovey, Renae K.; Van Niel, Kimberly P.; Waddington, Kris I.; Bellchambers, Lynda M.; Pember, Matthew B.; Babcock, Russ C.; Vanderklift, Mathew A.; Thomson, Damian P.; Jakuba, Michael V.; Pizarro, Oscar; Williams, Stefan B.",Regional-scale benthic monitoring for ecosystem-based fisheries management (EBFM) using an autonomous underwater vehicle (AUV),ICES JOURNAL OF MARINE SCIENCE,69,6,1108,1118,,10.1093/icesjms/fss082,2012,,,,,
Marc,Yes,No,166,van der Wal et al. 2012,Alexa,ISI,"van der Wal, Daphne; Herman, Peter M. J.",Ecosystem Engineering Effects of Aster tripolium and Salicornia procumbens Salt Marsh on Macrofaunal Community Structure,ESTUARIES AND COASTS,35,3,714,726,,10.1007/s12237-011-9465-8,2012,,Tracking colonization in a new marsh.  Also spp R not reported,,,
Marc,Yes,No,178,,Daniel,ISI,"Zwolinski, Juan P.; Demer, David A.",A cold oceanographic regime with high exploitation rates in the Northeast Pacific forecasts a collapse of the sardine stock,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,109,11,4175,4180,,10.1073/pnas.1113806109,2012,,Just one species,,,
Marc,Yes,No,179,,Daniel,ISI,"Smith, Craig R.; Grange, Laura J.; Honig, David L.; Naudts, Lieven; Huber, Bruce; Guidi, Lionel; Domack, Eugene",A large population of king crabs in Palmer Deep on the west Antarctic Peninsula shelf and potential invasive impacts,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,279,1730,1017,1026,,10.1098/rspb.2011.1496,2012,,,,,
Marc,Yes,No,183,,Daniel,ISI,"Mironova, Ekaterina; Telesh, Irena; Skarlato, Sergei",Diversity and seasonality in structure of ciliate communities in the Neva Estuary (Baltic Sea),JOURNAL OF PLANKTON RESEARCH,34,3,208,220,,10.1093/plankt/fbr095,2012,,No diversity reported,,,
Marc,No,,185,,Daniel,ISI,"Moulding, Alison L.; Kosmynin, Vladimir N.; Gilliam, David S.","Coral recruitment to two vessel grounding sites off southeast Florida, USA",REVISTA DE BIOLOGIA TROPICAL,60,,99,108,,,2012,,Abundance not diversity reported.  Ask author potentially ,Ask author?,,
Marc,Yes,No,192,,Daniel,ISI,"Burman, Scott G.; Aronson, Richard B.; van Woesik, Robert",Biotic homogenization of coral assemblages along the Florida reef tract,MARINE ECOLOGY PROGRESS SERIES,467,,89,96,,10.3354/meps09950,2012,,Year data isnt there but this might be something that they have now,,Yes,Florida Reef Resiliance Project
Marc,Yes,No,195,,Daniel,ISI,"Tulp, Ingrid; Bolle, Loes J.; Meesters, Erik; de Vries, Pepijn",Brown shrimp abundance in northwest European coastal waters from 1970 to 2010 and potential causes for contrasting trends,MARINE ECOLOGY PROGRESS SERIES,458,,141,154,,10.3354/meps09743,2012,,,,,
Marc,Yes,No,203,,Daniel,ISI,"Stramma, Lothar; Prince, Eric D.; Schmidtko, Sunke; Luo, Jiangang; Hoolihan, John P.; Visbeck, Martin; Wallace, Douglas W. R.; Brandt, Peter; Koertzinger, Arne",Expansion of oxygen minimum zones may reduce available habitat for tropical pelagic fishes,NATURE CLIMATE CHANGE,2,1,33,37,,10.1038/NCLIMATE1304,2012,,,,,
Marc,Yes,No,214,,Daniel,ISI,"Kozlovskiy, V. V.; Chikina, M. V.; Kucheruk, N. V.; Basin, A. B.",Structure of the Macrozoobenthic Communities in the Southwestern Kara Sea,OCEANOLOGY,51,6,1012,1020,,10.1134/S0001437011060087,2011,,,,,
Marc,Yes,No,218,,Daniel,ISI,"Fricke, A.; Titlyanova, T. V.; Nugues, M. M.; Bischof, K.",Depth-related variation in epiphytic communities growing on the brown alga Lobophora variegata in a Caribbean coral reef,CORAL REEFS,30,4,967,973,,10.1007/s00338-011-0772-0,2011,,,,,
Marc,Yes,No,221,,Daniel,ISI,"Yan, Norman D.; Leung, Brian; Lewis, Mark A.; Peacor, Scott D.","The spread, establishment and impacts of the spiny water flea, Bythotrephes longimanus, in temperate North America: a synopsis of the special issue INTRODUCTION",BIOLOGICAL INVASIONS,13,11,2423,2432,,10.1007/s10530-011-0069-9,2011,,,,,
Marc,Yes,No,224,,Daniel,ISI,"Parent, Genevieve J.; Plourde, Stephane; Turgeon, Julie",Overlapping size ranges of Calanus spp. off the Canadian Arctic and Atlantic Coasts: impact on species' abundances,JOURNAL OF PLANKTON RESEARCH,33,11,1654,1665,,10.1093/plankt/fbr072,2011,"mtDNA, 16S gene",,,,
Marc,Yes,No,227,,Daniel,ISI,"Burt, John; Al-Harthi, Suaad; Al-Cibahy, Ashraf",Long-term impacts of coral bleaching events on the world's warmest reefs,MARINE ENVIRONMENTAL RESEARCH,72,4,225,229,,10.1016/j.marenvres.2011.08.005,2011,,,,,
Marc,Yes,No,267,,Daniel,ISI,"Custodio, Marcio Reis; Hajdu, Eduardo","Checklist of Porifera from Sao Paulo State, Brazil",BIOTA NEOTROPICA,11,1A,427,444,,,2011,,,,,
Marc,Yes,No,278,,Daniel,ISI,"Petillon, Julien; Erfanzadeh, Reza; Garbutt, Angus; Maelfait, Jean-Pierre; Hoffmann, Maurice",Inundation Frequency Determines the Post-Pioneer Successional Pathway in a Newly Created Salt Marsh,WETLANDS,30,6,1097,1105,,10.1007/s13157-010-0115-x,2010,,,,,
Marc,Yes,Yes,299,,Jillian,ISI,"Sheaves, Marcus; Johnston, Ross",Implications of spatial variability of fish assemblages for monitoring of Australia's tropical estuaries,AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS,20,3,348,356,,10.1002/aqc.1093,2010,Estuarine lakes - are we including these?,,,,
Marc,No,Yes,307,,Jillian,ISI,"Hernandez, Frank J., Jr.; Powers, Sean P.; Graham, William M.",Seasonal variability in ichthyoplankton abundance and assemblage composition in the northern Gulf of Mexico off Alabama,FISHERY BULLETIN,108,2,193,207,,,2010,,,,,
Marc,Yes,Yes,309,,Jillian,ISI,Shan Xiujuan; Jin Xianshi; Yuan Wei,Taxonomic diversity of fish assemblages in the Changjiang Estuary and its adjacent waters,ACTA OCEANOLOGICA SINICA,29,2,70,80,,10.1007/s13131-010-0024-0,2010,Need to check if sampling in 1985-1986 is consistent with sampling in 2006,,,,
Marc,Yes,No,314,,Jillian,ISI,"Mackas, David L.; Beaugrand, Gregory",Comparisons of zooplankton time series,JOURNAL OF MARINE SYSTEMS,79,3/4/2014,286,304,,10.1016/j.jmarsys.2008.11.030,2010,,,,,
Marc,No,Yes,331,,Jillian,ISI,"Henderson, P. A.; Bird, D. J.",Fish and macro-crustacean communities and their dynamics in the Severn Estuary,MARINE POLLUTION BULLETIN,61,1/3/2014,100,114,,10.1016/j.marpolbul.2009.12.017,2010,Too difficult to extract the data.  Ask Authors,,,,
Marc,Yes,Yes,340,,Jillian,ISI,"Birchenough, Silvana N. R.; Frid, Chris L. J.",Macrobenthic succession following the cessation of sewage sludge disposal,JOURNAL OF SEA RESEARCH,62,4,258,267,,10.1016/j.seares.2009.06.004,2009,,,,,
Marc,Yes,No,344,,Jillian,ISI,"Marino, Maria; Maiorano, Patrizia; Lirer, Fabrizio; Pelosi, Nicola",Response of calcareous nannofossil assemblages to paleoenvironmental changes through the mid-Pleistocene revolution at Site 1090 (Southern Ocean),PALAEOGEOGRAPHY PALAEOCLIMATOLOGY PALAEOECOLOGY,280,3/4/2014,333,349,,10.1016/j.palaeo.2009.06.019,2009,Paleo-ecological,fossils,,,
Marc,No,Yes,350,,Jillian,ISI,"Cartes, J. E.; Maynou, F.; Fanelli, E.; Papiol, V.; Lloris, D.",Long-term changes in the composition and diversity of deep-slope megabenthos and trophic webs off Catalonia (western Mediterranean): Are trends related to climatic oscillations?,PROGRESS IN OCEANOGRAPHY,82,1,32,46,,10.1016/j.pocean.2009.03.003,2009,,,,,
Marc,Yes,No,361,,Jillian,ISI,"FariÃƒÂƒÃ‚Â±a Pestano, ÃƒÂƒÃ‚ÂÅngel Rafael; MÃƒÂƒÃ‚Â©ndez De Elgueazabal, Elizabeth","VariaciÃƒÂƒÃ‚Â_n estacional de la estructura comunitaria de peces en dos arrecifes: rocoso-coralino y de octocorales, en el Bajo Las Caracas, Venezuela",Revista de biologÃƒÂƒÃ‚Â_a marina y oceanografÃƒÂƒÃ‚Â_a,44,1,153,162,,,2009,In Spanish,,,,
Marc,No,Yes,372,,Jillian,ISI,"Vilchis, L. Ignacio; Ballance, Lisa T.; Watson, William",Temporal variability of neustonic ichthyoplankton assemblages of the eastern Pacific warm pool: Can community structure be linked to climate variability?,DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS,56,1,125,140,,10.1016/j.dsr.2008.08.004,2009,Looks like they should have the data but they don't present the yearly breakdowns,,,,
Marc,Yes,Yes,378,,Jillian,ISI,"Deidun, A.; Saliba, S.; Schembri, P. J.",Considerations on the Ecological Role of Wrack Accumulations on Sandy Beaches in the Maltese Islands and Recommendations for Their Conservation Management,JOURNAL OF COASTAL RESEARCH,,,410,414,,,2009,,,,,
Marc,No,Yes,384,,Jillian,ISI,"Coll, Marta; Santojanni, Alberto; Palomera, Isabel; Arneri, Enrico",Food-web changes in the Adriatic Sea over the last three decades,MARINE ECOLOGY PROGRESS SERIES,381,,17,37,,10.3354/meps07944,2009,Kempton's diversity,,,,
Marc,Yes,No,386,,Jillian,ISI,"McClanahan, Tim R.; Ateweberhan, Mebrahtu; Omukoto, Johnstone; Pearson, Louis","Recent seawater temperature histories, status, and predictions for Madagascar's coral reefs",MARINE ECOLOGY PROGRESS SERIES,380,,117,128,,10.3354/meps07879,2009,Might have data on species richness over years but not clearly presented in paper,,,,
Marc,Yes,No,389,,Jillian,ISI,"Yap, Helen T.",Local changes in community diversity after coral transplantation,MARINE ECOLOGY PROGRESS SERIES,374,,33,41,,10.3354/meps07650,2009,I think this spans a year of data.,Only 12 months and in response to coral transplantation,,,
Marc,Yes,No,393,,Jillian,ISI,"Berezina, Nadezhda A.; Golubkov, Sergey M.",Effect of drifting macroalgae Cladophora glomerata on benthic community dynamics in the easternmost Baltic Sea,JOURNAL OF MARINE SYSTEMS,74,,S80,S85,,10.1016/j.jmarsys.2008.03.027,2008,But only very broad taxonomic groups,Taxonomic groups too broad,,,
Marc,Yes,No,403,,Jillian,ISI,"McClatchie, Sam; Goericke, Ralf; Koslow, J. Anthony; Schwing, Franklin B.; Bograd, Steven J.; Charter, Richard; Lo, William Watson Nancy; Hill, Kevin; Gottschalck, Jon; L'Heureux, Michelle; Xue, Yan; Peterson, William T.; Emmett, Robert; Collins, Curtis; Gaxiola-Castro, Gilberto; Durazo, Reginaldo; Kahru, Mati; Mitchell, B. Greg; Hyrenbach, K. David; Sydeman, W. J.; Bradley, R. W.; Warzybok, P.; Bjorkstedt, Eric","THE STATE OF THE CALIFORNIA CURRENT, 2007-2008: LA NINA CONDITIONS AND THEIR EFFECTS ON THE ECOSYSTEM",CALIFORNIA COOPERATIVE OCEANIC FISHERIES INVESTIGATIONS REPORTS,49,,39,76,,,2008,Might be hard to get out?,No SppR data. ,Authors potentially have this data,,
Marc,Yes,Yes,415,,Jillian,ISI,"Masuda, Reiji",Seasonal and interannual variation of subtidal fish assemblages in Wakasa Bay with reference to the warming trend in the Sea of Japan,ENVIRONMENTAL BIOLOGY OF FISHES,82,4,387,399,,10.1007/s10641-007-9300-z,2008,,,,,
Marc,Yes,No,428,,Marc,ISI,"Landry, Michael R.; Decima, Moira; Simmons, Melinda P.; Hannides, Cecelia C. S.; Daniels, Emy","Mesozooplankton biomass and grazing responses to Cyclone Opal, a subtropical mesoscale eddy",DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY,55,10/13/2014,1378,1388,,10.1016/j.dsr2.2008.01.005,2008,,No SppR data. ,,,
Marc,Yes,No,437,,Marc,ISI,"Hollebone, Amanda L.; Hay, Mark E.",An invasive crab alters interaction webs in a marine community,BIOLOGICAL INVASIONS,10,3,347,358,,10.1007/s10530-007-9134-9,2008,Experiment,"Experiment, only 12 weeks",,,
Marc,No,Yes,457,,Marc,ISI,"Metcalfe, K. N.; Glasby, C. J.","Diversity of polychaeta (Annelida) and other worm taxa in mangrove habitats of Darwin Harbour, northern Australia",JOURNAL OF SEA RESEARCH,59,1/2/2014,70,82,,10.1016/j.seares.2007.06.002,2008,4 years,SPP R data is pooled,Contact author,,
Marc,Yes,No,462,,Marc,ISI,"Done, Terry; Turak, Emre; Wakeford, Mary; DeVantier, Lyndon; McDonald, Abbi; Fisk, David",Decadal changes in turbid-water coral communities at Pandora Reef: loss of resilience or too soon to tell?,CORAL REEFS,26,4,789,805,,10.1007/s00338-007-0265-3,2007,,Everything in % cover,,,
Marc,Yes,Yes,463,,Marc,ISI,"Kraan, Casper; Piersma, Theunis; Dekinga, Anne; Koolhaas, Anita; van der Meer, Jaap",Dredging for edible cockles (Cerastoderma edule) on intertidal flats: short-term consequences of fisher patch-choice decisions for target and non-target benthic fauna,ICES JOURNAL OF MARINE SCIENCE,64,9,1735,1742,,10.1093/icesjms/fsm153,2007,changes in response to dredging,,,,
Marc,Yes,No,465,,Marc,ISI,"Carruthers, T. J. B.; Dennison, W. C.; Kendrick, G. A.; Waycott, M.; Walker, D. I.; Cambridge, M. L.",Seagrasses of south-west Australia: A conceptual synthesis of the world's most diverse and extensive seagrass meadows,JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,350,1/2/2014,21,45,,10.1016/j.jembe.2007.05.036,2007,might not be local scale,No SppR data. ,,,
Marc,Yes,No,489,,Marc,ISI,"Ducklow, Hugh W.; Baker, Karen; Martinson, Douglas G.; Quetin, Langdon B.; Ross, Robin M.; Smith, Raymond C.; Stammerjohn, Sharon E.; Vernet, Maria; Fraser, William",Marine pelagic ecosystems: The West Antarctic Peninsula,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,362,1477,67,94,,10.1098/rstb.2006.1955,2007,might be in there,No SppR data. ,,,
