Study.ID,Reference,Site,Lat,Long,Shape,Source,Checked,Notes,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.23584205,-33.39299362,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.20375762,-31.10741116,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.16969167,-33.29776101,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.13541663,-31.29787637,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.09792461,-31.10741116,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.10255765,-35.58334347,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.13530734,-29.10752651,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.13741716,-27.20287447,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.13398633,-24.72682681,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.13389605,-22.91740736,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.10201594,-24.72682681,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.10512365,-20.72705751,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.06983647,-20.5365923,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.06742254,-16.3463578,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.20113935,-22.82217476,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.16896463,-18.72717286,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.16775291,-16.53682301,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.03707728,-26.82194406,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.00510214,-26.72671145,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.96982922,-26.82194406,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.93896126,-26.82194406,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.90046659,-28.6313635,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.90169257,-31.10741116,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.93366771,-31.20264376,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.93486042,-33.01206321,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.93716506,-35.01194786,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.06738452,-37.67846072,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.03651181,-37.58322812,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.03530009,-35.39287827,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.00465071,-39.77357797,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.00124364,-37.77369332,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.00446539,-36.05950648,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.00322991,-33.39299362,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.97145435,-37.29753031,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.97024738,-35.20241306,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.90323216,-39.86881057,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.9042348,-37.86892593,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.90081823,-35.67857607,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.86552155,-35.29764566,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.83576552,-35.48811087,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.87014509,-39.58311277,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.80357655,-31.10741116,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.8012624,-28.91706131,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.77039919,-29.01229391,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.70315589,-29.10752651,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.70624458,-24.72682681,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.90675803,-44.24951028,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.93541639,-44.15427768,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.93861913,-42.05916043,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.97058951,-42.05916043,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.9352073,-39.96404318,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.97395857,-65.391148,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.93989737,-67.67673045,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.90573163,-67.86719566,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.90340798,-65.4863806,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.93748819,-63.58172855,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.97484716,-61.10568089,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.96923524,-59.10579624,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.9691307,-57.01067899,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.00450816,-59.01056364,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",48.00442262,-57.2963768,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.97112172,-52.72521189,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.94355629,-52.62997929,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.83967629,-69.6766151,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.84068368,-67.77196306,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.83947196,-65.5816132,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.83606013,-63.48649595,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.87354266,-63.48649595,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.80188964,-63.58172855,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.80618056,-61.2009135,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.80386166,-58.91533104,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.80377137,-57.1059116,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.90649668,-61.10568089,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.84024651,-59.01056364,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.83795612,-57.2963768,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.87542439,-57.01067899,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.86980296,-54.82032914,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.90297081,-56.72498119,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.90399721,-55.20125955,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.86529821,-52.91567709,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.83883521,-52.82044449,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.9048668,-50.53486204,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.87168944,-48.43974478,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.83971905,-48.43974478,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.80664149,-48.34451218,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.80432259,-46.05892973,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.77347363,-46.43986014,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.83840279,-44.15427768,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.77289866,-57.01067899,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.77280362,-55.10602695,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.77146836,-50.43962943,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.73740716,-52.72521189,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.70764162,-52.72521189,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.73939343,-48.34451218,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.77182474,-35.48811087,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.73786333,-39.77357797,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.73665161,-37.58322812,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.70721396,-44.15427768,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.70488556,-41.67823002,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.70368809,-39.77357797,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.70579316,-37.77369332,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.67502498,-39.77357797,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.67634124,-44.05904508,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.67261105,-35.58334347,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.63963802,-37.58322812,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.60248813,-44.24951028,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.60347651,-41.96392783,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.60336722,-39.77357797,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.57050823,-44.05904508,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.5407522,-44.24951028,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.53953573,-41.96392783,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.53723109,-39.96404318,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.67556194,-50.53486204,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.64028427,-50.53486204,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.63907255,-48.34451218,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.61151663,-48.43974478,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.70365483,-61.2009135,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.70687182,-59.39149405,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.70453392,-56.72498119,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.67718232,-60.91521569,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.67489668,-59.29626145,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.64182387,-59.29626145,,,,,
