"QC","Study.ID","Reference","Collector","mesh.size","mesh.size.units","Descriptor.of.Taxa.Sampled","Sys","Loc","Event","Event.type","A.priori.","Year.of.Event","Notes","Source","Site","PltSz","PltSz..units.","event_category","expected_change","event_notes","PlotSize","PlotSizeUnits","id","taxa","samp_method","n1","sub1","I1","ind1_error","ind1_error_type","P1","T1","T1m","SppR1","SppR1.Error","SppR1.Error.Type","Shan1","Shan1.Error","Shan1.Error.Type","Simps1","Simps1.Error","Simps1.Error.Type","Even1","Even1.Error","Even1.Error.Type","SppR1.SD","Shan1.SD","Simps1.SD","Even1.SD","n2","sub2","I2","ind2_error","ind2_error_type","P2","T2","T2m","SppR2","SppR2.Error","SppR2.Error.Type","Shan2","Shan2.Error","Shan2.Error.Type","Simps2","Simps2.Error","Simps2.Error.Type","Even2","Even2.Error","Even2.Error.Type","SppR2.SD","Shan2.SD","Simps2.SD","Even2.SD","Duration","yi.SppR.MD","vi.SppR.MD","yi.SppR.SMD","vi.SppR.SMD","yi.SppR.ROM","vi.SppR.ROM","yi.SppR.SMDH","vi.SppR.SMDH","yi.Shan.MD","vi.Shan.MD","yi.Shan.SMD","vi.Shan.SMD","yi.Shan.ROM","vi.Shan.ROM","yi.Shan.SMDH","vi.Shan.SMDH","yi.Even.MD","vi.Even.MD","yi.Even.SMD","vi.Even.SMD","yi.Even.ROM","vi.Even.ROM","yi.Even.SMDH","vi.Even.SMDH","temp_id","Scale","AbundUnitsOrig","study_sub_site","studyName","PltSzUnits","SiAreaCalc","SiLinearExtentUnits","Event_type","Lat","Long","A_priori","Year_of_Event"
"Y","575","Greenwood et al (2002)","PK",15,"mm","Fishes","coastal shelf","Forth Estuary, Grangemouth, Scotland","No",NA,"No",NA,"A study that sampled fish from 1982-2002 In the Forth Estuary","Text and Figure 2","Forth Estuary",0.57,"m^2",NA,NA,"",0.57,"m^2",1413,"fish","Trwl",1,10,987,NA,NA,NA,1982,6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,1297,NA,NA,NA,2001,6,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,3,NA,NA,NA,0.154150679827258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JD","576","Pombo, L; Elliott, M; Rebelo, JE","AH",10,"mm","Estuarine Benthic Fish","lagoon","Ria de Aveiro lagoon","No",NA,"No",NA,NA,"Fig. 2","Ria de Aveiro",1000,"m^2",NA,NA,"",1000,"m^2",2085,"fish","Trwl",9,NA,NA,NA,NA,NA,1997,6,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,2000,6,19.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-2.15,NA,NA,NA,-0.105879861294013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y","577","Occhipinti et al (2002)","PK",NA,NA,"All macroscopic inverts","coastal shelf","Italy","No",NA,"No",NA,"A study that looked at the macrobenthic communities off the coast of Italy for three years","Fig 2 & 3","Censenatica",0.06,"m^2",NA,NA,"",0.06,"m^2",1620,"Mixed","Drdg",24,NA,28902.49198,NA,NA,NA,1996,7,47.3988147,7.406656585,"SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,7.406656585,NA,NA,NA,24,NA,9635.639548,NA,NA,NA,1999,7,49.05682526,12.04104135,"SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.04104135,NA,NA,NA,3,1.65801055999999,8.32688494002224,0.163143651988521,0.0836105817831682,0.0343821033033905,0.00352767095854487,0.163143651988521,0.0844631046631391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y","577","Occhipinti et al (2002)","PK",NA,NA,"All macroscopic inverts","coastal shelf","Italy","No",NA,"No",NA,"A study that looked at the macrobenthic communities off the coast of Italy for three years","Fig 2 & 3","Port Garibaldi",0.06,"m^2",NA,NA,"",0.06,"m^2",1608,"Mixed","Drdg",24,NA,66341.55687,NA,NA,NA,1996,7,59.01359172,6.173771669,"SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,6.173771669,NA,NA,NA,24,NA,28560.69061,NA,NA,NA,1999,7,43.45594834,9.38738742,"SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,9.38738742,NA,NA,NA,3,-15.55764338,5.25993746642172,-1.92609494308754,0.121977518018619,-0.306020042363784,0.00240039587192477,-1.92609494308754,0.129260081324387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y","579","Bostrom et al (2002)","PK",NA,NA,"Inverts","seagrass","Tvarminne, SW Finland","No",NA,"Yes",NA,"Examined the change in fauna associated with eel  grass over about 25 years. It had a prior expectation in the sense they linked it to eutrophication.","Text","Dense Eel Grass",250,"cm^2",NA,NA,"",0.025,"m^2",1602,"Mixed","Trp",1,21,8595.261122,NA,NA,NA,1968,6,19,NA,NA,1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,21,31039.65184,NA,NA,NA,1993,6,23,NA,NA,1.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,4,NA,NA,NA,0.191055236762709,NA,NA,NA,-0.148,NA,NA,NA,-0.0945787400545379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y","579","Bostrom et al (2002)","PK",NA,NA,"Inverts","seagrass","Tvarminne, SW Finland","No",NA,"Yes",NA,"Examined the change in fauna associated with eel  grass over about 25 years. It had a prior expectation in the sense they linked it to eutrophication.","Text","Sparse Eel Grass",250,"cm^2",NA,NA,"",0.025,"m^2",1601,"Mixed","Trp",1,21,8504.190845,NA,NA,NA,1968,6,19,NA,NA,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,21,13507.41457,NA,NA,NA,1993,6,15,NA,NA,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,-4,NA,NA,NA,-0.23638877806423,NA,NA,NA,-0.0800000000000001,NA,NA,NA,-0.0610876919798383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y","581","Blanchard et al 2002","MH",1,"mm","benthic invertebrates","coastal shelf","Port Valdez, Alaska","Yes","Ballast water dumping","Negative","1977","Ballast water dumping occurred throughout the whole experiment.  These sites were within the zone of the ballast dump. Ballast water is supposed to have more hydrocarbons in it, thus the negative event type","figures ","D25",0.1,"m^2","Ballast water dumping","Uncertain","",0.1,"m^2",1277,"Mixed","Drdg",5,NA,432.609301,NA,NA,NA,1989,9,NA,NA,NA,2.413425254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,613.6173768,NA,NA,NA,1998,9,NA,NA,NA,1.994629898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,-0.418795356,NA,NA,NA,-0.190588487333331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y","581","Blanchard et al 2002","MH",1,"mm","benthic invertebrates","coastal shelf","Port Valdez, Alaska","Yes","Ballast water dumping","Negative","1977","Ballast water dumping occurred throughout the whole experiment.  These sites were within the zone of the ballast dump. Ballast water is supposed to have more hydrocarbons in it, thus the negative event type","figures ","D33",0.1,"m^2","Ballast water dumping","Uncertain","",0.1,"m^2",1286,"Mixed","Drdg",5,NA,1249.930382,NA,NA,NA,1989,9,NA,NA,NA,2.271117562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1502.506266,NA,NA,NA,1998,9,NA,NA,NA,1.952322206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,-0.318795356,NA,NA,NA,-0.151252489487782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y","581","Blanchard et al 2002","MH",1,"mm","benthic invertebrates","coastal shelf","Port Valdez, Alaska","Yes","Ballast water dumping","Negative","1977","Ballast water dumping occurred throughout the whole experiment.  These sites were within the zone of the ballast dump. Ballast water is supposed to have more hydrocarbons in it, thus the negative event type","figures ","D73",0.1,"m^2","Ballast water dumping","Uncertain","",0.1,"m^2",1304,"Mixed","Drdg",5,NA,158.3333333,NA,NA,NA,1989,9,NA,NA,NA,2.045283019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,259.9747475,NA,NA,NA,1998,9,NA,NA,NA,2.667924528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,0.622641509,NA,NA,NA,0.265764664279197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y","581","Blanchard et al 2002","MH",1,"mm","benthic invertebrates","coastal shelf","Port Valdez, Alaska","Yes","Ballast water dumping","Negative","1977","Ballast water dumping occurred throughout the whole experiment.  These sites were within the zone of the ballast dump. Ballast water is supposed to have more hydrocarbons in it, thus the negative event type","figures ","D77",0.1,"m^2","Ballast water dumping","Uncertain","",0.1,"m^2",1295,"Mixed","Drdg",5,NA,118.9646465,NA,NA,NA,1989,9,NA,NA,NA,2.173584906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,314.5454545,NA,NA,NA,1998,9,NA,NA,NA,2.59245283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,0.418867924,NA,NA,NA,0.176226631297428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y","581","Blanchard et al 2002","MH",1,"mm","benthic invertebrates","coastal shelf","Port Valdez, Alaska","No",NA,NA,NA,"Ballast water dumping occurred throughout the whole experiment.  These sites were ""away from the dump site""","figures ","Site 11",0.1,"m^2",NA,NA,"",0.1,"m^2",1250,"Mixed","Drdg",5,NA,120.4292929,NA,NA,NA,1989,9,NA,NA,NA,1.528301887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,426.6414141,NA,NA,NA,1998,9,NA,NA,NA,2.562264151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,1.033962264,NA,NA,NA,0.516734060338446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y","581","Blanchard et al 2002","MH",1,"mm","benthic invertebrates","coastal shelf","Port Valdez, Alaska","No",NA,NA,NA,"Ballast water dumping occurred throughout the whole experiment.  These sites were ""away from the dump site""","figures ","Site 45",0.1,"m^2",NA,NA,"",0.1,"m^2",1241,"Mixed","Drdg",5,NA,326.489899,NA,NA,NA,1989,9,NA,NA,NA,2.377358491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,437.2474747,NA,NA,NA,1998,9,NA,NA,NA,2.769811321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,0.39245283,NA,NA,NA,0.152789209134953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y","581","Blanchard et al 2002","MH",1,"mm","benthic invertebrates","coastal shelf","Port Valdez, Alaska","No",NA,NA,NA,"Ballast water dumping occurred throughout the whole experiment.  These sites were ""away from the dump site""","figures ","Site 80",0.1,"m^2",NA,NA,"",0.1,"m^2",1259,"Mixed","Drdg",5,NA,503.8986355,NA,NA,NA,1989,9,NA,NA,NA,2.5404209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,788.2205514,NA,NA,NA,1998,9,NA,NA,NA,2.079245283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,-0.461175617,NA,NA,NA,-0.200324792806081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y","581","Blanchard et al 2002","MH",1,"mm","benthic invertebrates","coastal shelf","Port Valdez, Alaska","No",NA,NA,NA,"Ballast water dumping occurred throughout the whole experiment.  These sites were ""away from the dump site""","figures ","Site 82",0.1,"m^2",NA,NA,"",0.1,"m^2",1268,"Mixed","Drdg",5,NA,1400.724032,NA,NA,NA,1989,9,NA,NA,NA,1.832728592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1375.661376,NA,NA,NA,1998,9,NA,NA,NA,2.225399129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,0.392670537,NA,NA,NA,0.194130393105267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y","587","Warwick et al (2001)","PK",NA,NA,"Macrobenthos inver communities","coastal shelf","Tees Estuary, UK","No",NA,"No",NA,"This study looked the macrobentho community in the Tees estuary region for >2 decades.","Fig 6,7,11,31","Tees Bay",0.2,"m^2",NA,NA,"",0.2,"m^2",1580,"Mixed","Drdg",2,NA,1099.857186,NA,NA,NA,1974,6,80.08301176,35.72037423,"SD",1.752933507,0.510001918,"SD",NA,NA,NA,NA,NA,NA,35.72037423,0.510001918,NA,NA,2,NA,895.2839832,NA,NA,NA,1991,6,67.18436302,43.37589213,"SD",2.624750109,0.824404764,"SD",NA,NA,NA,NA,NA,NA,43.37589213,0.824404764,NA,NA,17,-12.89864874,1578.70657660232,-0.183154912092996,1.00419321522797,-0.17562321639327,0.307892365895252,-0.183154912092996,0.63938743666611,0.871816602,0.469872585634787,0.717563178753613,1.06436211443787,0.403695020696448,0.0916495186536853,0.717563178753613,0.685760534844639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y","587","Warwick et al (2001)","PK",NA,NA,"Macrobenthos inver communities","coastal shelf","Tees Estuary, UK","No",NA,"No",NA,"This study looked the macrobentho community in the Tees estuary region for >2 decades.","Fig 6,7,11,12","Tees Estuary",0.2,"m^2",NA,NA,"",0.2,"m^2",1561,"Mixed","Drdg",6,NA,7387.168803,NA,NA,NA,1980,6,16.15720066,6.22021315,"SD",1.733103461,0.487466948,"SD",NA,NA,NA,NA,NA,NA,6.22021315,0.487466948,NA,NA,6,NA,3874.401709,NA,NA,NA,1999,6,50.60320368,33.97849743,"SD",1.800269769,0.5286157,"SD",NA,NA,NA,NA,NA,NA,33.97849743,0.5286157,NA,NA,19,34.44600302,198.871556538658,1.30128929859233,0.403889743276289,1.14164907652082,0.0998468802899362,1.30128929859233,0.475718827684795,0.067166308,0.0861764306131541,0.121892949258283,0.333952412128287,0.0380228158683549,0.0275552012139965,0.121892949258284,0.341220463490142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JD","595","Methven et al. 2001","TI",9,"mm","estuarine fishes","coastal shelf","Bellevue, Trinity Bay
Newfoundland","No",NA,"No",NA,NA,"Table 1","estuary",13.5,"m^2",NA,NA,"",13.5,"m^2",1794,"fish","Trp",1,96,4334,NA,NA,NA,1982,8,17,NA,NA,0.7938351,NA,NA,0.3046549,NA,NA,0.280189,NA,NA,NA,NA,NA,NA,1,96,1621,NA,NA,NA,1989,8,15,NA,NA,1.5927788,NA,NA,0.6715324,NA,NA,0.5881644,NA,NA,NA,NA,NA,NA,7,-2,NA,NA,NA,-0.125163142954006,NA,NA,NA,0.7989437,NA,NA,NA,0.696359685708417,NA,NA,NA,0.3079754,NA,NA,NA,0.741542125197635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JD","596","Sano, 2001","AH",NA,NA,"coral fish","coral reef","Japan","Yes","Algal Bloom","Yes",NA,"No year of event - just apriori expectation that prolongued algal overgrowth will affect the coral reef fish community","Figure 2, 5","Algal",20,"m^2","Algal Bloom","Uncertain","negative?",20,"m^2",139,"fish","Vis",5,NA,16.6569587,"2.090931856","SD",NA,1997,10,15,1.6,"SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,5,NA,17.47487724,"3.817951203","SD",NA,1999,10,16,1.6,"SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,2,1,1.024,0.564189583547756,0.41591549430919,0.0645385211375712,0.00427555555555556,0.564189583547756,0.423648043698026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JD","596","Sano, 2001","AH",NA,NA,"coral fish","coral reef","Japan","Yes","Algal Bloom","Yes",NA,"No year of event - just apriori expectation that prolongued algal overgrowth will affect the coral reef fish community","Figure 2, 5","Rubble",20,"m^2","Algal Bloom","Uncertain","negative?",20,"m^2",141,"fish","Vis",5,NA,12.02489956,"3.181852824","SD",NA,1997,10,12.1,1.4,"SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,5,NA,11.57007697,"1.272741129","SD",NA,1999,10,13.2,1.2,"SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,2,1.1,0.68,0.761576037470173,0.428999903042439,0.0870113769896297,0.00433030530701455,0.761576037470173,0.437666661216688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JD","599","Noe and Zedler 2001","TI",NA,NA,"plant seedlings","salt marsh"," San
Diego County, California","No",NA,"No",NA,"Number of replicates = five 1 m^2 quadrats on each of two transects. Each quadrat is made up of four sampled 0.04 m^2 squares. ","Table 1","SWC",0.04,"m^2",NA,NA,"",0.04,"m^2",1791,"plant","Vis",10,4,209.28,NA,NA,NA,1996,NA,17,NA,NA,1.8450833,NA,NA,0.7177379,NA,NA,0.6512335,NA,NA,NA,NA,NA,NA,10,4,486.4,NA,NA,NA,1997,NA,19,NA,NA,1.7977488,NA,NA,0.7166363,NA,NA,0.6105573,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,0.111225635110224,NA,NA,NA,-0.0473345000000001,NA,NA,NA,-0.0259892100255927,NA,NA,NA,-0.0406762000000001,NA,NA,NA,-0.0644961102138253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JD","599","Noe and Zedler 2001","TI",NA,NA,"plant seedlings","salt marsh"," San
Diego County, California","No",NA,"No",NA,"Number of replicates = five 1 m^2 quadrats on each of two transects. Each quadrat is made up of four sampled 0.04 m^2 squares. ","Table 1","SWP",0.04,"m^2",NA,NA,"",0.04,"m^2",1792,"plant","Vis",10,4,1414.72,NA,NA,NA,1996,NA,12,NA,NA,1.6013028,NA,NA,0.7040235,NA,NA,0.6444117,NA,NA,NA,NA,NA,NA,10,4,1125.76,NA,NA,NA,1997,NA,16,NA,NA,1.5486423,NA,NA,0.6981742,NA,NA,0.5585547,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,0.287682072451781,NA,NA,NA,-0.0526605,NA,NA,NA,-0.0334389363324177,NA,NA,NA,-0.0858570000000001,NA,NA,NA,-0.142985252936057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JD","599","Noe and Zedler 2001","TI",NA,NA,"plant seedlings","salt marsh"," San
Diego County, California","No",NA,"No",NA,"Number of replicates = five 1 m^2 quadrats on each of two transects. Each quadrat is made up of four sampled 0.04 m^2 squares. ","Table 1","TEC",0.04,"m^2",NA,NA,"",0.04,"m^2",1793,"plant","Vis",10,4,433.92,NA,NA,NA,1996,NA,8,NA,NA,0.8683899,NA,NA,0.5396824,NA,NA,0.4176073,NA,NA,NA,NA,NA,NA,10,4,134.08,NA,NA,NA,1997,NA,10,NA,NA,1.2934774,NA,NA,0.6496574,NA,NA,0.5617501,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,0.22314355131421,NA,NA,NA,0.4250875,NA,NA,NA,0.398448722146669,NA,NA,NA,0.1441428,NA,NA,NA,0.296515571822001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"602","Blanchard et al 2000","JD",20,"mm","demersal fish","subtidal","Bay of Biscay","No",NA,"No",NA,"Used mean number of transects (between 101, 142). 4 knots for 30 minutes (see EVHOE manual). Trawl width ~ 20 m, height ~ 4 m","Figure 2","coastal",929.921,"km^3",NA,NA,"",9.29921e+11,"m^3",3135,"fish","Trwl",122,0,NA,NA,NA,NA,1987,10,39.28840574,NA,NA,1.065303821,NA,NA,0.261292108,NA,NA,0.279995195,NA,NA,NA,NA,NA,NA,122,0,NA,NA,NA,NA,1995,10,32.15691675,NA,NA,1.444793443,NA,NA,0.38811652,NA,NA,0.387916879,NA,NA,NA,NA,NA,NA,8,-7.13148899,NA,NA,NA,-0.200301888496787,NA,NA,NA,0.379489622,NA,NA,NA,0.30470632891423,NA,NA,NA,0.107921684,NA,NA,NA,0.326018644983721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"602","Blanchard et al 2000","JD",20,"mm","demersal fish","subtidal","Bay of Biscay","No",NA,"No",NA,"Used mean number of transects (between 101, 142). 4 knots for 30 minutes (see EVHOE manual). Trawl width ~ 20 m, height ~ 4 m","Figure 2","continental shelf",929.921,"km^3",NA,NA,"",9.29921e+11,"m^3",3141,"fish","Trwl",122,0,NA,NA,NA,NA,1987,10,22.75911693,NA,NA,1.544876901,NA,NA,0.395647382,NA,NA,0.427374591,NA,NA,NA,NA,NA,NA,122,0,NA,NA,NA,NA,1995,10,23.21099344,NA,NA,0.292113933,NA,NA,0.38811652,NA,NA,0.069631037,NA,NA,NA,NA,NA,NA,8,0.451876509999998,NA,NA,NA,0.0196602123144869,NA,NA,NA,-1.252762968,NA,NA,NA,-1.66555560275529,NA,NA,NA,-0.357743554,NA,NA,NA,-1.81445048910459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"602","Blanchard et al 2000","JD",20,"mm","demersal fish","subtidal","Bay of Biscay","No",NA,"No",NA,"Used mean number of transects (between 101, 142). 4 knots for 30 minutes (see EVHOE manual). Trawl width ~ 20 m, height ~ 4 m","Figure 2","continental slope",929.921,"km^3",NA,NA,"",9.29921e+11,"m^3",3147,"fish","Trwl",122,0,NA,NA,NA,NA,1987,10,11.68852721,NA,NA,2.844192598,NA,NA,0.262977064,NA,NA,0.844039694,NA,NA,NA,NA,NA,NA,122,0,NA,NA,NA,NA,1995,10,26.09084019,NA,NA,1.79619133,NA,NA,0.241201465,NA,NA,0.494976662,NA,NA,NA,NA,NA,NA,8,14.40231298,NA,NA,NA,0.802976521777963,NA,NA,NA,-1.048001268,NA,NA,NA,-0.45961073507743,NA,NA,NA,-0.349063032,NA,NA,NA,-0.533688910313265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JD","604","Hidalgo and Escribano 2001","TI",200,"mu m","pelagic copepods","pelagic","Northern Chile","Yes","Post and pre El Nino","Yes","1997","they used a  Nansen net equipped with a 200-micrometre mesh and
0.5 m. Volume filtered = 0.25*0.25*3.14*90","Fig 3","Mejillones Chile",17.6625,"m^3","El Nino","Negative","",17.6625,"m^3",1768,"zooplankton","Trwl",1,NA,NA,NA,NA,NA,1996,1,11.08362463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1998,1,11.15676257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.0731379400000005,NA,NA,NA,0.00657706207995741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"607","Ghertsos et al 2000","JD",NA,NA,"benthic macrofauna","subtidal mudflat","Gravelines, France","No",NA,"No",NA,NA,"Figure 4","gravelines",0.1,"m^2",NA,NA,"",0.1,"m^2",2988,"Mixed","Drdg",10,0,144.9612403,NA,NA,NA,1978,9,NA,NA,NA,2.460612897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,309.6899225,NA,NA,NA,1997,9,NA,NA,NA,3.410431159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,0.949818262,NA,NA,NA,0.326428258857326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"607","Ghertsos et al 2000","JD",NA,NA,"benthic macrofauna","subtidal mudflat","Pierre Noire, France","Yes","Oil spill","Yes","1978",NA,"Figure 2","pierre noire",0.1,"m^2","Pollution","Negative","",0.1,"m^2",2870,"Mixed","Drdg",10,0,2748.157688,NA,NA,NA,1977,8,NA,NA,NA,2.388943633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,2465.397032,NA,NA,NA,1996,8,NA,NA,NA,2.285400288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,-0.103543345,NA,NA,NA,-0.044310083926566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"620","Lazzari et al 1999","JD",7,"mm","fishes in an intertidal salt pond","salt marsh","Kennebec Point, Maine, USA","No",NA,"No",NA,"Used smallest net mesh size. 1990 was omitted because sampling did not start until April.","Table 1","beach - low tide",1100,"m^2",NA,NA,"",1100,"m^2",3155,"fish","Trwl",24,NA,1596,NA,NA,NA,1991,NA,11,NA,NA,0.4943355,NA,NA,0.1828355,NA,NA,0.2061539,NA,NA,NA,NA,NA,NA,19,NA,564,NA,NA,NA,1994,NA,11,NA,NA,1.8266905,NA,NA,0.8012371,NA,NA,0.7617891,NA,NA,NA,NA,NA,NA,3,0,NA,NA,NA,0,NA,NA,NA,1.332355,NA,NA,NA,1.30704670216646,NA,NA,NA,0.5556352,NA,NA,NA,1.3070467684874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
