"","QC","Study.ID","Reference","Collector","mesh.size","mesh.size.units","Descriptor.of.Taxa.Sampled","Sys","Loc","Event","Event.type","A.priori.","Year.of.Event","Notes","Source","Site","n1","n2","sub1","sub2","I1","I2","ind1_error","ind1_error_type","ind2_error","ind2_error_type","P1","P2","PltSz","PltSz..units.","T1","T1m","T2","T2m","SppR1","SppR1.Error","SppR1.Error.Type","SppR2","SppR2.Error","SppR2.Error.Type","Shan1","Shan1.Error","Shan1.Error.Type","Shan2","Shan2.Error","Shan2.Error.Type","Simps1","Simps1.Error","Simps1.Error.Type","Simps2","Simps2.Error","Simps2.Error.Type","Even1","Even1.Error","Even1.Error.Type","Even2","Even2.Error","Even2.Error.Type","event_category","expected_change","event_notes","SppR1.SD","SppR2.SD","Shan1.SD","Shan2.SD","Simps1.SD","Simps2.SD","Even1.SD","Even2.SD","PlotSize","PlotSizeUnits","id","taxa","samp_method","date1","date2"
"1957","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Middle",1,1,177,177,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1986,"6",1987,"6",3.55,NA,NA,3.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1957,"fish","Trwl",1986-06-01,1987-06-01
"1958","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Middle",1,1,177,177,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1987,"6",1988,"6",3.38,NA,NA,3.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1958,"fish","Trwl",1987-06-01,1988-06-01
"1959","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Middle",1,1,177,177,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1988,"6",1989,"6",3.69,NA,NA,3.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1959,"fish","Trwl",1988-06-01,1989-06-01
"1960","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Middle",1,1,177,177,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1989,"6",1990,"6",3.91,NA,NA,3.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1960,"fish","Trwl",1989-06-01,1990-06-01
"1961","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Middle",1,1,177,177,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1990,"6",1991,"6",3.51,NA,NA,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1961,"fish","Trwl",1990-06-01,1991-06-01
"1962","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Middle",1,1,177,177,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1991,"6",1992,"6",3.75,NA,NA,3.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1962,"fish","Trwl",1991-06-01,1992-06-01
"1963","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Middle",1,1,177,177,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1992,"6",1993,"6",3.82,NA,NA,3.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1963,"fish","Trwl",1992-06-01,1993-06-01
"1964","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Middle",1,1,177,177,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1993,"6",1994,"6",3.71,NA,NA,4.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1964,"fish","Trwl",1993-06-01,1994-06-01
"1965","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Middle",1,1,177,177,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1997,"6",1998,"6",3.93,NA,NA,3.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1965,"fish","Trwl",1997-06-01,1998-06-01
"1966","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Middle",1,1,177,177,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1998,"6",1999,"6",3.33,NA,NA,3.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1966,"fish","Trwl",1998-06-01,1999-06-01
"1967","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Middle",1,1,177,177,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1999,"6",2000,"6",3.277,NA,NA,3.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1967,"fish","Trwl",1999-06-01,2000-06-01
"1968","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Middle",1,1,177,177,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",2000,"6",2001,"6",3.96,NA,NA,3.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1968,"fish","Trwl",2000-06-01,2001-06-01
"1969","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Middle",1,1,177,177,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",2001,"6",2002,"6",3.77,NA,NA,3.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1969,"fish","Trwl",2001-06-01,2002-06-01
"1970","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Outer",1,1,93,93,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",2002,"6",2003,"6",3.95,NA,NA,3.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1970,"fish","Trwl",2002-06-01,2003-06-01
"1971","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Outer",1,1,93,93,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1982,"6",1983,"6",3.33,NA,NA,3.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1971,"fish","Trwl",1982-06-01,1983-06-01
"1972","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Outer",1,1,93,93,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1983,"6",1984,"6",3.26,NA,NA,3.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1972,"fish","Trwl",1983-06-01,1984-06-01
"1973","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Outer",1,1,93,93,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1984,"6",1985,"6",3.49,NA,NA,3.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1973,"fish","Trwl",1984-06-01,1985-06-01
"1974","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Outer",1,1,93,93,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1985,"6",1986,"6",3.44,NA,NA,2.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1974,"fish","Trwl",1985-06-01,1986-06-01
"1975","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Outer",1,1,93,93,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1986,"6",1987,"6",2.93,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1975,"fish","Trwl",1986-06-01,1987-06-01
"1976","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Outer",1,1,93,93,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1987,"6",1988,"6",3.4,NA,NA,3.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1976,"fish","Trwl",1987-06-01,1988-06-01
"1977","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Outer",1,1,93,93,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1988,"6",1989,"6",3.08,NA,NA,2.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1977,"fish","Trwl",1988-06-01,1989-06-01
"1978","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Outer",1,1,93,93,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1989,"6",1990,"6",2.95,NA,NA,2.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1978,"fish","Trwl",1989-06-01,1990-06-01
"1979","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Outer",1,1,93,93,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1990,"6",1991,"6",2.82,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1979,"fish","Trwl",1990-06-01,1991-06-01
"1980","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Outer",1,1,93,93,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1991,"6",1992,"6",3,NA,NA,3.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1980,"fish","Trwl",1991-06-01,1992-06-01
"1981","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Outer",1,1,93,93,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1992,"6",1993,"6",3.13,NA,NA,2.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1981,"fish","Trwl",1992-06-01,1993-06-01
"1982","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Outer",1,1,93,93,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1993,"6",1994,"6",2.79,NA,NA,3.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1982,"fish","Trwl",1993-06-01,1994-06-01
"1983","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Outer",1,1,93,93,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1994,"6",1995,"6",3.19,NA,NA,3.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1983,"fish","Trwl",1994-06-01,1995-06-01
"1984","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Outer",1,1,93,93,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1995,"6",1996,"6",3.44,NA,NA,3.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1984,"fish","Trwl",1995-06-01,1996-06-01
"1985","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Outer",1,1,93,93,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1996,"6",1997,"6",3.27,NA,NA,3.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1985,"fish","Trwl",1996-06-01,1997-06-01
"1986","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Outer",1,1,93,93,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1997,"6",1998,"6",3.13,NA,NA,3.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1986,"fish","Trwl",1997-06-01,1998-06-01
"1987","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Outer",1,1,93,93,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1998,"6",1999,"6",3.56,NA,NA,3.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1987,"fish","Trwl",1998-06-01,1999-06-01
"1988","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Outer",1,1,93,93,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1999,"6",2000,"6",3.82,NA,NA,3.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1988,"fish","Trwl",1999-06-01,2000-06-01
"1989","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Outer",1,1,93,93,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",2000,"6",2001,"6",3.35,NA,NA,3.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1989,"fish","Trwl",2000-06-01,2001-06-01
"1990","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Outer",1,1,93,93,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",2001,"6",2002,"6",3.31,NA,NA,3.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1990,"fish","Trwl",2001-06-01,2002-06-01
"1991","JD","713","Hoff, G","AH",0,"0","Demersal flatfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 3","Outer",1,1,93,93,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",2002,"6",2003,"6",3.16,NA,NA,3.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1991,"fish","Trwl",2002-06-01,2003-06-01
"1992","JD","713","Hoff, G","AH",0,"0","Demersal roundfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 4","Inner",1,1,86,86,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1982,"6",1983,"6",2.12,NA,NA,2.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1992,"fish","Trwl",1982-06-01,1983-06-01
"1993","JD","713","Hoff, G","AH",0,"0","Demersal roundfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 4","Inner",1,1,86,86,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1983,"6",1984,"6",2.86,NA,NA,2.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1993,"fish","Trwl",1983-06-01,1984-06-01
"1994","JD","713","Hoff, G","AH",0,"0","Demersal roundfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 4","Inner",1,1,86,86,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1984,"6",1985,"6",2.91,NA,NA,2.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1994,"fish","Trwl",1984-06-01,1985-06-01
"1995","JD","713","Hoff, G","AH",0,"0","Demersal roundfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 4","Inner",1,1,86,86,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1985,"6",1986,"6",2.23,NA,NA,2.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1995,"fish","Trwl",1985-06-01,1986-06-01
"1996","JD","713","Hoff, G","AH",0,"0","Demersal roundfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 4","Inner",1,1,86,86,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1986,"6",1987,"6",2.67,NA,NA,2.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1996,"fish","Trwl",1986-06-01,1987-06-01
"1997","JD","713","Hoff, G","AH",0,"0","Demersal roundfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 4","Inner",1,1,86,86,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1987,"6",1988,"6",2.39,NA,NA,2.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1997,"fish","Trwl",1987-06-01,1988-06-01
"1998","JD","713","Hoff, G","AH",0,"0","Demersal roundfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 4","Inner",1,1,86,86,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1988,"6",1989,"6",2.31,NA,NA,2.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1998,"fish","Trwl",1988-06-01,1989-06-01
"1999","JD","713","Hoff, G","AH",0,"0","Demersal roundfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 4","Inner",1,1,86,86,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1989,"6",1990,"6",2.59,NA,NA,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",1999,"fish","Trwl",1989-06-01,1990-06-01
"2000","JD","713","Hoff, G","AH",0,"0","Demersal roundfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 4","Inner",1,1,86,86,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1990,"6",1991,"6",2.75,NA,NA,2.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",2000,"fish","Trwl",1990-06-01,1991-06-01
"2001","JD","713","Hoff, G","AH",0,"0","Demersal roundfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 4","Inner",1,1,86,86,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1991,"6",1992,"6",2.67,NA,NA,2.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",2001,"fish","Trwl",1991-06-01,1992-06-01
"2002","JD","713","Hoff, G","AH",0,"0","Demersal roundfish","coastal shelf","Alaska","No",NA,"No",NA,"Fishing gear change in between 1981 - 1982 (so we have left out points before this)","Figure 4","Inner",1,1,86,86,NA,NA,NA,NA,NA,NA,NA,NA,1.5,"nm",1992,"6",1993,"6",2.98,NA,NA,3.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,1.5e-09,"m",2002,"fish","Trwl",1992-06-01,1993-06-01
