"id","x","y","location_key","QC","Study.ID","Reference","Collector","coral","plant","algae","fish","inverts","mobile.inverts","sessile.inverts","marine.mammals","phytoplankton","zooplankton","mesh.size","mesh.size.units","Descriptor.of.Taxa.Sampled","Sys","Lat","Long","Loc","Event.","Event.type","A.priori.","Year.of.Event","Notes","Vis","Trwl","Line","Drdg","Trp","Source","Site","SiSz","SiSz..units.","PltSz","PltSz..units.","Expected.Change.Direction","Event.Notes","Year","SiteSize","SiteSizeUnits","PlotSize","PlotSizeUnits","Taxa","n1","sub1","I1","ind1_error","ind1_error_type","P1","T1","T1m","SppR1","SppR1.Error","SppR1.Error.Type","Shan1","Shan1.Error","Shan1.Error.Type","Simps1","Simps1.Error","Simps1.Error.Type","Even1","Even1.Error","Even1.Error.Type","SppR1.SD","Shan1.SD","Simps1.SD","Even1.SD","n2","sub2","I2","ind2_error","ind2_error_type","P2","T2","T2m","SppR2","SppR2.Error","SppR2.Error.Type","Shan2","Shan2.Error","Shan2.Error.Type","Simps2","Simps2.Error","Simps2.Error.Type","Even2","Even2.Error","Even2.Error.Type","Event.type.2","SppR2.SD","Shan2.SD","Simps2.SD","Even2.SD","Duration","yi.SppR.MD","vi.SppR.MD","yi.SppR.SMD","vi.SppR.SMD","yi.SppR.ROM","vi.SppR.ROM","yi.SppR.SMDH","vi.SppR.SMDH","yi.Shan.MD","vi.Shan.MD","yi.Shan.SMD","vi.Shan.SMD","yi.Shan.ROM","vi.Shan.ROM","yi.Shan.SMDH","vi.Shan.SMDH","yi.Even.MD","vi.Even.MD","yi.Even.SMD","vi.Even.SMD","yi.Even.ROM","vi.Even.ROM","yi.Even.SMDH","vi.Even.SMDH","rich_ROM_uw","rich_ROM_w","shan_ROM_uw","shan_ROM_w","rich_SMD_uw","rich_SMD_w","shan_SMD_uw","shan_SMD_w","Study.ID.y","Reference.y","Site.y","Shape","Source.y","Checked","Notes.y","mean_imps","raster_vel","raster_lin","mean_invs"
"357",-25.0212766,63.24137931,"319_All 264 stations","JD",319,"Stefansdottir et al","JD",0,0,0,1,0,0,0,0,0,0,40,"mm","pelagic and semi-pelagic fishes","pelagic",65.5,-18,"Icelandic continental shelf and slope",NA,NA,NA,NA,"Capelin excluded because of inconsistent sampling, Myctophidae excluded because of uncertainty of IDs, and Paralepididae were combined to family level. Lat/Long falls in the middle of Iceland because that is the centroid of the coastal sampling area. Some data taken from the original masters thesis this paper came from: See Stefansdottir 2008. Approximation of trawled volume. Assumed trawl to be spherical (only vertical height 4-6 m given) towed for an average of 3 nm = 5556 m.",0,1,0,0,0,"Appendix","All 264 stations",NA,NA,115142544,"m^3",NA,NA,NA,NA,NA,115142544,"m^3","Mixed inverts",1,264,NA,NA,NA,NA,1998,10,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,264,NA,NA,NA,NA,2007,10,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,NA,NA,NA,0.148420005118273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,319,"Stefansdottir et al","All 264 stations","point","Figure 1 + webplot digitizer","Using google maps","I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes",NA,-3.91791139628534,-0.0281424052683085,NA
"357",-24.38297872,63.13793103,"319_All 264 stations","JD",319,"Stefansdottir et al","JD",0,0,0,1,0,0,0,0,0,0,40,"mm","pelagic and semi-pelagic fishes","pelagic",65.5,-18,"Icelandic continental shelf and slope",NA,NA,NA,NA,"Capelin excluded because of inconsistent sampling, Myctophidae excluded because of uncertainty of IDs, and Paralepididae were combined to family level. Lat/Long falls in the middle of Iceland because that is the centroid of the coastal sampling area. Some data taken from the original masters thesis this paper came from: See Stefansdottir 2008. Approximation of trawled volume. Assumed trawl to be spherical (only vertical height 4-6 m given) towed for an average of 3 nm = 5556 m.",0,1,0,0,0,"Appendix","All 264 stations",NA,NA,115142544,"m^3",NA,NA,NA,NA,NA,115142544,"m^3","Mixed inverts",1,264,NA,NA,NA,NA,1998,10,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,264,NA,NA,NA,NA,2007,10,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,NA,NA,NA,0.148420005118273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,319,"Stefansdottir et al","All 264 stations","point","Figure 1 + webplot digitizer","Using google maps","I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes",NA,-3.04471496986998,-0.0229012394105186,NA
"357",-24,63.32758621,"319_All 264 stations","JD",319,"Stefansdottir et al","JD",0,0,0,1,0,0,0,0,0,0,40,"mm","pelagic and semi-pelagic fishes","pelagic",65.5,-18,"Icelandic continental shelf and slope",NA,NA,NA,NA,"Capelin excluded because of inconsistent sampling, Myctophidae excluded because of uncertainty of IDs, and Paralepididae were combined to family level. Lat/Long falls in the middle of Iceland because that is the centroid of the coastal sampling area. Some data taken from the original masters thesis this paper came from: See Stefansdottir 2008. Approximation of trawled volume. Assumed trawl to be spherical (only vertical height 4-6 m given) towed for an average of 3 nm = 5556 m.",0,1,0,0,0,"Appendix","All 264 stations",NA,NA,115142544,"m^3",NA,NA,NA,NA,NA,115142544,"m^3","Mixed inverts",1,264,NA,NA,NA,NA,1998,10,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,264,NA,NA,NA,NA,2007,10,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,NA,NA,NA,0.148420005118273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,319,"Stefansdottir et al","All 264 stations","point","Figure 1 + webplot digitizer","Using google maps","I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes",NA,-1.89268008414654,-0.0156061537064327,NA
"357",-23.19148936,63.39655172,"319_All 264 stations","JD",319,"Stefansdottir et al","JD",0,0,0,1,0,0,0,0,0,0,40,"mm","pelagic and semi-pelagic fishes","pelagic",65.5,-18,"Icelandic continental shelf and slope",NA,NA,NA,NA,"Capelin excluded because of inconsistent sampling, Myctophidae excluded because of uncertainty of IDs, and Paralepididae were combined to family level. Lat/Long falls in the middle of Iceland because that is the centroid of the coastal sampling area. Some data taken from the original masters thesis this paper came from: See Stefansdottir 2008. Approximation of trawled volume. Assumed trawl to be spherical (only vertical height 4-6 m given) towed for an average of 3 nm = 5556 m.",0,1,0,0,0,"Appendix","All 264 stations",NA,NA,115142544,"m^3",NA,NA,NA,NA,NA,115142544,"m^3","Mixed inverts",1,264,NA,NA,NA,NA,1998,10,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,264,NA,NA,NA,NA,2007,10,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,NA,NA,NA,0.148420005118273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,319,"Stefansdottir et al","All 264 stations","point","Figure 1 + webplot digitizer","Using google maps","I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes",NA,-1.89268008414654,-0.0156061537064327,NA
"357",-22.29787234,63.15517241,"319_All 264 stations","JD",319,"Stefansdottir et al","JD",0,0,0,1,0,0,0,0,0,0,40,"mm","pelagic and semi-pelagic fishes","pelagic",65.5,-18,"Icelandic continental shelf and slope",NA,NA,NA,NA,"Capelin excluded because of inconsistent sampling, Myctophidae excluded because of uncertainty of IDs, and Paralepididae were combined to family level. Lat/Long falls in the middle of Iceland because that is the centroid of the coastal sampling area. Some data taken from the original masters thesis this paper came from: See Stefansdottir 2008. Approximation of trawled volume. Assumed trawl to be spherical (only vertical height 4-6 m given) towed for an average of 3 nm = 5556 m.",0,1,0,0,0,"Appendix","All 264 stations",NA,NA,115142544,"m^3",NA,NA,NA,NA,NA,115142544,"m^3","Mixed inverts",1,264,NA,NA,NA,NA,1998,10,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,264,NA,NA,NA,NA,2007,10,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,NA,NA,NA,0.148420005118273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,319,"Stefansdottir et al","All 264 stations","point","Figure 1 + webplot digitizer","Using google maps","I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes",NA,-1.74297149824785,-0.0124226991090266,NA
"357",-22.17021277,63.53448276,"319_All 264 stations","JD",319,"Stefansdottir et al","JD",0,0,0,1,0,0,0,0,0,0,40,"mm","pelagic and semi-pelagic fishes","pelagic",65.5,-18,"Icelandic continental shelf and slope",NA,NA,NA,NA,"Capelin excluded because of inconsistent sampling, Myctophidae excluded because of uncertainty of IDs, and Paralepididae were combined to family level. Lat/Long falls in the middle of Iceland because that is the centroid of the coastal sampling area. Some data taken from the original masters thesis this paper came from: See Stefansdottir 2008. Approximation of trawled volume. Assumed trawl to be spherical (only vertical height 4-6 m given) towed for an average of 3 nm = 5556 m.",0,1,0,0,0,"Appendix","All 264 stations",NA,NA,115142544,"m^3",NA,NA,NA,NA,NA,115142544,"m^3","Mixed inverts",1,264,NA,NA,NA,NA,1998,10,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,264,NA,NA,NA,NA,2007,10,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,NA,NA,NA,0.148420005118273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,319,"Stefansdottir et al","All 264 stations","point","Figure 1 + webplot digitizer","Using google maps","I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes",NA,-1.74297149824785,-0.0124226991090266,NA
"357",-27.53191489,68,"319_All 264 stations","JD",319,"Stefansdottir et al","JD",0,0,0,1,0,0,0,0,0,0,40,"mm","pelagic and semi-pelagic fishes","pelagic",65.5,-18,"Icelandic continental shelf and slope",NA,NA,NA,NA,"Capelin excluded because of inconsistent sampling, Myctophidae excluded because of uncertainty of IDs, and Paralepididae were combined to family level. Lat/Long falls in the middle of Iceland because that is the centroid of the coastal sampling area. Some data taken from the original masters thesis this paper came from: See Stefansdottir 2008. Approximation of trawled volume. Assumed trawl to be spherical (only vertical height 4-6 m given) towed for an average of 3 nm = 5556 m.",0,1,0,0,0,"Appendix","All 264 stations",NA,NA,115142544,"m^3",NA,NA,NA,NA,NA,115142544,"m^3","Mixed inverts",1,264,NA,NA,NA,NA,1998,10,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,264,NA,NA,NA,NA,2007,10,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,NA,NA,NA,0.148420005118273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,319,"Stefansdottir et al","All 264 stations","point","Figure 1 + webplot digitizer","Using google maps","I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes",NA,-2.31962066321603,-0.0385367372145714,NA
"357",-28.59574468,66.18965517,"319_All 264 stations","JD",319,"Stefansdottir et al","JD",0,0,0,1,0,0,0,0,0,0,40,"mm","pelagic and semi-pelagic fishes","pelagic",65.5,-18,"Icelandic continental shelf and slope",NA,NA,NA,NA,"Capelin excluded because of inconsistent sampling, Myctophidae excluded because of uncertainty of IDs, and Paralepididae were combined to family level. Lat/Long falls in the middle of Iceland because that is the centroid of the coastal sampling area. Some data taken from the original masters thesis this paper came from: See Stefansdottir 2008. Approximation of trawled volume. Assumed trawl to be spherical (only vertical height 4-6 m given) towed for an average of 3 nm = 5556 m.",0,1,0,0,0,"Appendix","All 264 stations",NA,NA,115142544,"m^3",NA,NA,NA,NA,NA,115142544,"m^3","Mixed inverts",1,264,NA,NA,NA,NA,1998,10,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,264,NA,NA,NA,NA,2007,10,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,NA,NA,NA,0.148420005118273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,319,"Stefansdottir et al","All 264 stations","point","Figure 1 + webplot digitizer","Using google maps","I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes",NA,1.33507009837962,0.0243514200522762,NA
"357",-27.65957447,66.12068966,"319_All 264 stations","JD",319,"Stefansdottir et al","JD",0,0,0,1,0,0,0,0,0,0,40,"mm","pelagic and semi-pelagic fishes","pelagic",65.5,-18,"Icelandic continental shelf and slope",NA,NA,NA,NA,"Capelin excluded because of inconsistent sampling, Myctophidae excluded because of uncertainty of IDs, and Paralepididae were combined to family level. Lat/Long falls in the middle of Iceland because that is the centroid of the coastal sampling area. Some data taken from the original masters thesis this paper came from: See Stefansdottir 2008. Approximation of trawled volume. Assumed trawl to be spherical (only vertical height 4-6 m given) towed for an average of 3 nm = 5556 m.",0,1,0,0,0,"Appendix","All 264 stations",NA,NA,115142544,"m^3",NA,NA,NA,NA,NA,115142544,"m^3","Mixed inverts",1,264,NA,NA,NA,NA,1998,10,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,264,NA,NA,NA,NA,2007,10,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,NA,NA,NA,0.148420005118273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,319,"Stefansdottir et al","All 264 stations","point","Figure 1 + webplot digitizer","Using google maps","I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes",NA,-0.803432940059615,-0.013207615013117,NA
"357",-28.29787234,65.9137931,"319_All 264 stations","JD",319,"Stefansdottir et al","JD",0,0,0,1,0,0,0,0,0,0,40,"mm","pelagic and semi-pelagic fishes","pelagic",65.5,-18,"Icelandic continental shelf and slope",NA,NA,NA,NA,"Capelin excluded because of inconsistent sampling, Myctophidae excluded because of uncertainty of IDs, and Paralepididae were combined to family level. Lat/Long falls in the middle of Iceland because that is the centroid of the coastal sampling area. Some data taken from the original masters thesis this paper came from: See Stefansdottir 2008. Approximation of trawled volume. Assumed trawl to be spherical (only vertical height 4-6 m given) towed for an average of 3 nm = 5556 m.",0,1,0,0,0,"Appendix","All 264 stations",NA,NA,115142544,"m^3",NA,NA,NA,NA,NA,115142544,"m^3","Mixed inverts",1,264,NA,NA,NA,NA,1998,10,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,264,NA,NA,NA,NA,2007,10,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,NA,NA,NA,0.148420005118273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,319,"Stefansdottir et al","All 264 stations","point","Figure 1 + webplot digitizer","Using google maps","I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes",NA,-0.627933156434217,-0.0107027270089318,NA
"357",-29.44680851,65.65517241,"319_All 264 stations","JD",319,"Stefansdottir et al","JD",0,0,0,1,0,0,0,0,0,0,40,"mm","pelagic and semi-pelagic fishes","pelagic",65.5,-18,"Icelandic continental shelf and slope",NA,NA,NA,NA,"Capelin excluded because of inconsistent sampling, Myctophidae excluded because of uncertainty of IDs, and Paralepididae were combined to family level. Lat/Long falls in the middle of Iceland because that is the centroid of the coastal sampling area. Some data taken from the original masters thesis this paper came from: See Stefansdottir 2008. Approximation of trawled volume. Assumed trawl to be spherical (only vertical height 4-6 m given) towed for an average of 3 nm = 5556 m.",0,1,0,0,0,"Appendix","All 264 stations",NA,NA,115142544,"m^3",NA,NA,NA,NA,NA,115142544,"m^3","Mixed inverts",1,264,NA,NA,NA,NA,1998,10,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,264,NA,NA,NA,NA,2007,10,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,NA,NA,NA,0.148420005118273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,319,"Stefansdottir et al","All 264 stations","point","Figure 1 + webplot digitizer","Using google maps","I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes",NA,0.230675742464438,0.00401933862838432,NA
"357",-28.80851064,65.51724138,"319_All 264 stations","JD",319,"Stefansdottir et al","JD",0,0,0,1,0,0,0,0,0,0,40,"mm","pelagic and semi-pelagic fishes","pelagic",65.5,-18,"Icelandic continental shelf and slope",NA,NA,NA,NA,"Capelin excluded because of inconsistent sampling, Myctophidae excluded because of uncertainty of IDs, and Paralepididae were combined to family level. Lat/Long falls in the middle of Iceland because that is the centroid of the coastal sampling area. Some data taken from the original masters thesis this paper came from: See Stefansdottir 2008. Approximation of trawled volume. Assumed trawl to be spherical (only vertical height 4-6 m given) towed for an average of 3 nm = 5556 m.",0,1,0,0,0,"Appendix","All 264 stations",NA,NA,115142544,"m^3",NA,NA,NA,NA,NA,115142544,"m^3","Mixed inverts",1,264,NA,NA,NA,NA,1998,10,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,264,NA,NA,NA,NA,2007,10,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,NA,NA,NA,0.148420005118273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,319,"Stefansdottir et al","All 264 stations","point","Figure 1 + webplot digitizer","Using google maps","I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes",NA,-0.627933156434217,-0.0107027270089318,NA
"357",-29.0212766,65.37931034,"319_All 264 stations","JD",319,"Stefansdottir et al","JD",0,0,0,1,0,0,0,0,0,0,40,"mm","pelagic and semi-pelagic fishes","pelagic",65.5,-18,"Icelandic continental shelf and slope",NA,NA,NA,NA,"Capelin excluded because of inconsistent sampling, Myctophidae excluded because of uncertainty of IDs, and Paralepididae were combined to family level. Lat/Long falls in the middle of Iceland because that is the centroid of the coastal sampling area. Some data taken from the original masters thesis this paper came from: See Stefansdottir 2008. Approximation of trawled volume. Assumed trawl to be spherical (only vertical height 4-6 m given) towed for an average of 3 nm = 5556 m.",0,1,0,0,0,"Appendix","All 264 stations",NA,NA,115142544,"m^3",NA,NA,NA,NA,NA,115142544,"m^3","Mixed inverts",1,264,NA,NA,NA,NA,1998,10,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,264,NA,NA,NA,NA,2007,10,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,NA,NA,NA,0.148420005118273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,319,"Stefansdottir et al","All 264 stations","point","Figure 1 + webplot digitizer","Using google maps","I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes",NA,0.230675742464438,0.00401933862838432,NA
"357",-28.76595745,65.4137931,"319_All 264 stations","JD",319,"Stefansdottir et al","JD",0,0,0,1,0,0,0,0,0,0,40,"mm","pelagic and semi-pelagic fishes","pelagic",65.5,-18,"Icelandic continental shelf and slope",NA,NA,NA,NA,"Capelin excluded because of inconsistent sampling, Myctophidae excluded because of uncertainty of IDs, and Paralepididae were combined to family level. Lat/Long falls in the middle of Iceland because that is the centroid of the coastal sampling area. Some data taken from the original masters thesis this paper came from: See Stefansdottir 2008. Approximation of trawled volume. Assumed trawl to be spherical (only vertical height 4-6 m given) towed for an average of 3 nm = 5556 m.",0,1,0,0,0,"Appendix","All 264 stations",NA,NA,115142544,"m^3",NA,NA,NA,NA,NA,115142544,"m^3","Mixed inverts",1,264,NA,NA,NA,NA,1998,10,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,264,NA,NA,NA,NA,2007,10,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,NA,NA,NA,0.148420005118273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,319,"Stefansdottir et al","All 264 stations","point","Figure 1 + webplot digitizer","Using google maps","I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes",NA,-0.627933156434217,-0.0107027270089318,NA
"357",-28.68085106,65.25862069,"319_All 264 stations","JD",319,"Stefansdottir et al","JD",0,0,0,1,0,0,0,0,0,0,40,"mm","pelagic and semi-pelagic fishes","pelagic",65.5,-18,"Icelandic continental shelf and slope",NA,NA,NA,NA,"Capelin excluded because of inconsistent sampling, Myctophidae excluded because of uncertainty of IDs, and Paralepididae were combined to family level. Lat/Long falls in the middle of Iceland because that is the centroid of the coastal sampling area. Some data taken from the original masters thesis this paper came from: See Stefansdottir 2008. Approximation of trawled volume. Assumed trawl to be spherical (only vertical height 4-6 m given) towed for an average of 3 nm = 5556 m.",0,1,0,0,0,"Appendix","All 264 stations",NA,NA,115142544,"m^3",NA,NA,NA,NA,NA,115142544,"m^3","Mixed inverts",1,264,NA,NA,NA,NA,1998,10,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,264,NA,NA,NA,NA,2007,10,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,NA,NA,NA,0.148420005118273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,319,"Stefansdottir et al","All 264 stations","point","Figure 1 + webplot digitizer","Using google maps","I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes",NA,-0.627933156434217,-0.0107027270089318,NA
"357",-28.5106383,65.27586207,"319_All 264 stations","JD",319,"Stefansdottir et al","JD",0,0,0,1,0,0,0,0,0,0,40,"mm","pelagic and semi-pelagic fishes","pelagic",65.5,-18,"Icelandic continental shelf and slope",NA,NA,NA,NA,"Capelin excluded because of inconsistent sampling, Myctophidae excluded because of uncertainty of IDs, and Paralepididae were combined to family level. Lat/Long falls in the middle of Iceland because that is the centroid of the coastal sampling area. Some data taken from the original masters thesis this paper came from: See Stefansdottir 2008. Approximation of trawled volume. Assumed trawl to be spherical (only vertical height 4-6 m given) towed for an average of 3 nm = 5556 m.",0,1,0,0,0,"Appendix","All 264 stations",NA,NA,115142544,"m^3",NA,NA,NA,NA,NA,115142544,"m^3","Mixed inverts",1,264,NA,NA,NA,NA,1998,10,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,264,NA,NA,NA,NA,2007,10,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,NA,NA,NA,0.148420005118273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,319,"Stefansdottir et al","All 264 stations","point","Figure 1 + webplot digitizer","Using google maps","I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes",NA,-0.627933156434217,-0.0107027270089318,NA
