"QC","Study.ID","Reference","Collector","mesh.size","mesh.size.units","Descriptor.of.Taxa.Sampled","Sys","Loc","Event","Event.type","A.priori","Year.of.Event","Notes","Source","Site","PltSz","PltSz..units.","event_category","expected_change","event_notes","PlotSize","PlotSizeUnits","id","taxa","samp_method","n1","sub1","I1","P1","T1","T1m","SppR1","Shan1","Simps1","Even1","SppR1.SD","Shan1.SD","Simps1.SD","Even1.SD","Ind1.SD","n2","sub2","I2","P2","T2","T2m","SppR2","Shan2","Simps2","Even2","SppR2.SD","Shan2.SD","Simps2.SD","Even2.SD","Ind2.SD","Duration","yi_SppR_MD","vi_SppR_MD","yi_SppR_SMD","vi_SppR_SMD","yi_SppR_ROM","vi_SppR_ROM","yi_SppR_SMDH","vi_SppR_SMDH","yi_Shan_MD","vi_Shan_MD","yi_Shan_SMD","vi_Shan_SMD","yi_Shan_ROM","vi_Shan_ROM","yi_Shan_SMDH","vi_Shan_SMDH","yi_Even_MD","vi_Even_MD","yi_Even_SMD","vi_Even_SMD","yi_Even_ROM","vi_Even_ROM","yi_Even_SMDH","vi_Even_SMDH","temp_id","Scale","AbundUnitsOrig","study_sub_site","studyName","SiAreaCalc","SiLinearExtentUnits","site_id","mean_imps","mean_invs","mean_nuts","mean_pests","total_ltc","total_vocc","sliced_ltc","sliced_vocc"
"JD","509","Beldade et al., 2006","AH",NA,NA,"cryptobenthic fish","rocky subtidal","Portugal","No",NA,"No",NA,"Differing number of transects - but standardised by minimum survey time (based on species accumulation curves) instead","Table 2","All",63.9,"m^2",NA,NA,NA,63.9,"m^2",331,"fish","Vis",1,12,264,NA,2002,1,16,1.655662,0.7400413,0.5971537,NA,NA,NA,NA,NA,1,17,280,NA,2003,1,19,1.996476,0.8257448,0.6780497,NA,NA,NA,NA,NA,1,3,NA,NA,NA,0.171850256926659,NA,NA,NA,0.340814,NA,NA,NA,0.187182697561718,NA,NA,NA,0.080896,NA,NA,NA,0.127046054895236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"509_All",6.34011006355286,2768.50915527344,0.657192975282669,0.041946304962039,0.0894949892886565,22.4888314891518,1.50170087814332,359.416881187191
NA,"511","Bellwood et al 2008","MH",NA,NA,"small reef fish","coral reef","Great Barrier Reef, AUS","Yes","Coral bleaching","No","1999","Methods were a net and clove oil.  Bleaching occurred in 1998.  Total coral death was done by 1999.  Thus, 1999 on is a ""recovery"" potentially","Fig 3","Orpheus Island",2,"m^3","Coral bleaching","Negative",NA,2,"m^3",332,"fish","Vis",4,0,57.80800738,NA,1993,3,25.09803922,1.157142857,NA,NA,1.55062024795918,0.058309037755102,NA,NA,2.72108843520408,4,0,156.6657436,NA,2004,3,25.19607843,0.846428571,NA,NA,0.750300119897959,0.0182215744897959,NA,NA,2.26757369591837,11,0.0980392099999996,0.741843355824973,0.069913632622582,0.500305494751655,0.00389864018930749,0.00117595911048863,0.069913632622582,0.503433905251389,-0.310714286,0.000932992415203274,-6.24799014473201,2.93983630304177,-0.31268337504007,0.000750660664246247,-6.24799014473201,4.61625889314698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"511_Orpheus Island",2.83021338780721,13.3772921562195,3.97549557685852,0.0618569453557332,0.0749984726766969,37.6705812213427,0.263818977596029,124.289388234535
"JD","516","Bigot et al (2006)",NA,1,"mm^2","All macrobenthos","coastal shelf","St. Denis Island","Yes","industrial effluent","Yes","1990",NA,"Fig4","BR12",0.1,"m^2","Pollution","Negative",NA,0.1,"m^2",333,"Mixed","Drdg",3,1,64.42882088,NA,1994,5,31.03982226,2.39266822,NA,NA,NA,NA,NA,NA,15.07788806,3,1,89.55863432,NA,2003,5,40.1016413,2.706729764,NA,NA,NA,NA,NA,NA,25.12981344,9,9.06181904,NA,NA,NA,0.256146294510641,NA,NA,NA,0.314061544,NA,NA,NA,0.123332023793419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"516_BR12",0.297895848751068,0,0,0,0.0702380550437383,33.7773283991972,0.240367523347488,129.046586507913
"JD","516","Bigot et al (2006)",NA,1,"mm^2","All macrobenthos","coastal shelf","St. Denis Island","Yes","industrial effluent","Yes","1990",NA,"Fig4","BR14",0.1,"m^2","Pollution","Negative",NA,0.1,"m^2",334,"Mixed","Drdg",3,1,86.5430567,NA,1994,5,32.04799564,2.080742829,NA,NA,NA,NA,NA,NA,15.07788806,3,1,45.33016267,NA,2003,5,18.99418079,2.31015048,NA,NA,NA,NA,NA,NA,13.06750299,9,-13.05381485,NA,NA,NA,-0.523101984833133,NA,NA,NA,0.229407651,NA,NA,NA,0.104587705984491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"516_BR14",0.297895848751068,0,0,0,0.0702380550437383,33.7773283991972,0.240367523347488,129.046586507913
"JD","516","Bigot et al (2006)",NA,1,"mm^2","All macrobenthos","coastal shelf","St. Denis Island","Yes","industrial effluent","Yes","1990",NA,"Fig4","BR16",0.1,"m^2","Pollution","Negative",NA,0.1,"m^2",335,"Mixed","Drdg",3,1,35.27823729,NA,1994,5,11.10826976,1.835443133,NA,NA,NA,NA,NA,NA,6.031155225,3,1,96.59498208,NA,2003,5,36.03248755,2.041963423,NA,NA,NA,NA,NA,NA,47.24404926,9,24.92421779,NA,NA,NA,1.17673110910413,NA,NA,NA,0.20652029,NA,NA,NA,0.106625865515238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"516_BR16",0.262858023246129,0,0,0,0.0702380550437383,33.7773283991972,0.240367523347488,129.046586507913
"JD","516","Bigot et al (2006)",NA,1,"mm^2","All macrobenthos","coastal shelf","St. Denis Island","Yes","industrial effluent","Yes","1990",NA,"Fig4","BR17",0.1,"m^2","Pollution","Negative",NA,0.1,"m^2",336,"Mixed","Drdg",3,1,43.31977759,NA,1994,5,19.95388769,2.088589085,NA,NA,NA,NA,NA,NA,21.10904329,3,1,65.43401342,NA,2003,5,36.20110499,2.487586215,NA,NA,NA,NA,NA,NA,37.19212389,9,16.2472173,NA,NA,NA,0.595665646921444,NA,NA,NA,0.39899713,NA,NA,NA,0.174824089685518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"516_BR17",0.255688861012459,0,0,0,0.0702380550437383,33.7773283991972,0.240367523347488,129.046586507913
"JD","516","Bigot et al (2006)",NA,1,"mm^2","All macrobenthos","coastal shelf","St. Denis Island","Yes","industrial effluent","Yes","1990",NA,"Fig4","BR3",0.1,"m^2","Pollution","Negative",NA,0.1,"m^2",337,"Mixed","Drdg",3,1,26.23150446,NA,1994,5,15.86743079,2.361259718,NA,NA,NA,NA,NA,NA,7.036347762,3,1,91.56901939,NA,2003,5,23.06280485,0.798792382,NA,NA,NA,NA,NA,NA,60.31155225,9,7.19537406,NA,NA,NA,0.373952509698298,NA,NA,NA,-1.562467336,NA,NA,NA,-1.083849469733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"516_BR3",NA,0,0,0,0.0702380550437383,33.7773283991972,0.240367523347488,129.046586507913
"JD","516","Bigot et al (2006)",NA,1,"mm^2","All macrobenthos","coastal shelf","St. Denis Island","Yes","industrial effluent","Yes","1990",NA,"Fig4","BR9",0.1,"m^2","Pollution","Negative",NA,0.1,"m^2",338,"Mixed","Drdg",3,1,72.47036118,NA,1994,5,32.96223764,2.537551085,NA,NA,NA,NA,NA,NA,21.10904329,3,1,51.36131789,NA,2003,5,40.90403078,2.930497735,NA,NA,NA,NA,NA,NA,12.06231045,9,7.94179314,NA,NA,NA,0.215866017971073,NA,NA,NA,0.39294665,NA,NA,NA,0.143972807843437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"516_BR9",NA,0,0,0,0.0702380550437383,33.7773283991972,0.240367523347488,129.046586507913
"JD","516","Bigot et al (2006)",NA,1,"mm^2","All macrobenthos","coastal shelf","St. Denis Island","No",NA,"No",NA,NA,"Fig5","SA",0.1,"m^2",NA,NA,NA,0.1,"m^2",339,"Mixed","Drdg",3,1,10.91566325,NA,1994,5,15.17084282,2.466896093,NA,NA,NA,NA,NA,NA,12.99193443,3,1,9.855779387,NA,2003,5,13.12072893,2.438486733,NA,NA,NA,NA,NA,NA,3.480509149,9,-2.05011389,NA,NA,NA,-0.14518200949432,NA,NA,NA,-0.0284093599999999,NA,NA,NA,-0.011583062379033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"516_SA",NA,0,0,0,0.0702380550437383,33.7773283991972,0.240367523347488,129.046586507913
NA,"518","Smith et al 2006","MH",NA,NA,"mussel bed invertebrates","rocky intertidal","California Coast","No",NA,"No",NA,"Mussel beds were sampled in same site as historical sites.  Historical data is not given an exact date just ""late 1960s and 1970s"" so I'm going to say 1970.  Evenness is Pielous","Fig 1, 2","Ben Weston",0.15,"m^2",NA,NA,NA,0.15,"m^2",340,"Mixed","Vis",5,0,NA,NA,1970,NA,164.6153846,NA,NA,0.698360656,NA,NA,NA,NA,NA,5,0,NA,NA,2002,NA,29.23076923,NA,NA,0.360655738,NA,NA,NA,NA,NA,32,-135.38461537,NA,NA,NA,-1.72838985522832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.337704918,NA,NA,NA,-0.660811799474414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"518_Ben Weston",2.52853667736053,NA,0.0272467341274023,0.000579868355998769,0.0789115919000985,17.0534473187266,0.433839292609117,94.2856763707154
NA,"518","Smith et al 2006","MH",NA,NA,"mussel bed invertebrates","rocky intertidal","California Coast","No",NA,"No",NA,"Mussel beds were sampled in same site as historical sites.  Historical data is not given an exact date just ""late 1960s and 1970s"" so I'm going to say 1970.  Evenness is Pielous","Fig 1, 2","Bird Rock",0.15,"m^2",NA,NA,NA,0.15,"m^2",341,"Mixed","Vis",5,0,NA,NA,1970,NA,74.61538462,NA,NA,0.456393443,NA,NA,NA,NA,NA,5,0,NA,NA,2002,NA,51.53846154,NA,NA,0.463114754,NA,NA,NA,NA,NA,32,-23.07692308,NA,NA,NA,-0.370018359144422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00672131100000001,NA,NA,NA,0.0146196210876923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"518_Bird Rock",2.91178258260091,NA,0.000487819566236188,0,0.0789115919000985,17.0534473187266,0.433839292609117,94.2856763707154
NA,"518","Smith et al 2006","MH",NA,NA,"mussel bed invertebrates","rocky intertidal","California Coast","No",NA,"No",NA,"Mussel beds were sampled in same site as historical sites.  Historical data is not given an exact date just ""late 1960s and 1970s"" so I'm going to say 1970.  Evenness is Pielous","Fig 1, 2","Carlsbad",0.15,"m^2",NA,NA,NA,0.15,"m^2",342,"Mixed","Vis",5,0,NA,NA,1970,NA,103.0769231,NA,NA,0.509508197,NA,NA,NA,NA,NA,5,0,NA,NA,2002,NA,36.92307692,NA,NA,0.463114754,NA,NA,NA,NA,NA,32,-66.15384618,NA,NA,NA,-1.02663878935023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.046393443,NA,NA,NA,-0.0954710686663618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"518_Carlsbad",NA,0,0,0,0.0852314863017673,26.4138463606363,0.423893286529497,123.884982430795
NA,"518","Smith et al 2006","MH",NA,NA,"mussel bed invertebrates","rocky intertidal","California Coast","No",NA,"No",NA,"Mussel beds were sampled in same site as historical sites.  Historical data is not given an exact date just ""late 1960s and 1970s"" so I'm going to say 1970.  Evenness is Pielous","Fig 1, 2","Carpinteria",0.15,"m^2",NA,NA,NA,0.15,"m^2",343,"Mixed","Vis",5,0,NA,NA,1976,NA,70.76923077,NA,NA,0.474098361,NA,NA,NA,NA,NA,5,0,NA,NA,2002,NA,45.38461538,NA,NA,0.241803279,NA,NA,NA,NA,NA,26,-25.38461539,NA,NA,NA,-0.444251133255885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.232295082,NA,NA,NA,-0.673290313942741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"518_Carpinteria",3.01040768623352,403.981872558594,2.12374487519264,0.0452816737815738,0.0381933005239742,9.07990126809618,0.174731946738698,40.0766978438217
NA,"518","Smith et al 2006","MH",NA,NA,"mussel bed invertebrates","rocky intertidal","California Coast","No",NA,"No",NA,"Mussel beds were sampled in same site as historical sites.  Historical data is not given an exact date just ""late 1960s and 1970s"" so I'm going to say 1970.  Evenness is Pielous","Fig 1, 2","Carrington Point",0.15,"m^2",NA,NA,NA,0.15,"m^2",344,"Mixed","Vis",5,0,NA,NA,1970,NA,110,NA,NA,0.580327869,NA,NA,NA,NA,NA,5,0,NA,NA,2002,NA,34.61538462,NA,NA,0.528688525,NA,NA,NA,NA,NA,32,-75.38461538,NA,NA,NA,-1.15618214035625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.051639344,NA,NA,NA,-0.0931937763769908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"518_Carrington Point",NA,0,0,0,0.0134211279466984,3.09315593591376,0.200870959038402,47.9808946911123
NA,"518","Smith et al 2006","MH",NA,NA,"mussel bed invertebrates","rocky intertidal","California Coast","No",NA,"No",NA,"Mussel beds were sampled in same site as historical sites.  Historical data is not given an exact date just ""late 1960s and 1970s"" so I'm going to say 1970.  Evenness is Pielous","Fig 1, 2","Cat Rock",0.15,"m^2",NA,NA,NA,0.15,"m^2",345,"Mixed","Vis",5,0,NA,NA,1970,NA,80,NA,NA,0.432786885,NA,NA,NA,NA,NA,5,0,NA,NA,2002,NA,33.07692308,NA,NA,0.532786885,NA,NA,NA,NA,NA,32,-46.92307692,NA,NA,NA,-0.883190783354787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,0.207876079290065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"518_Cat Rock",2.31379421552022,NA,0.00206974591128528,0,0.0491260105497847,13.3384422797993,0.361024663781949,98.6738131186961
NA,"518","Smith et al 2006","MH",NA,NA,"mussel bed invertebrates","rocky intertidal","California Coast","No",NA,"No",NA,"Mussel beds were sampled in same site as historical sites.  Historical data is not given an exact date just ""late 1960s and 1970s"" so I'm going to say 1970.  Evenness is Pielous","Fig 1, 2","Cayucos",0.15,"m^2",NA,NA,NA,0.15,"m^2",346,"Mixed","Vis",5,0,NA,NA,1973,NA,66.15384615,NA,NA,0.485901639,NA,NA,NA,NA,NA,5,0,NA,NA,2002,NA,41.53846154,NA,NA,0.459016393,NA,NA,NA,NA,NA,29,-24.61538461,NA,NA,NA,-0.465363249594057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.026885246,NA,NA,NA,-0.0569202905084659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"518_Cayucos",1.99846768379211,NA,0.173794721563657,0.00376940968756874,-0.0304553679061964,-8.31877419773177,-0.0497683051961162,-14.3930070917963
NA,"518","Smith et al 2006","MH",NA,NA,"mussel bed invertebrates","rocky intertidal","California Coast","No",NA,"No",NA,"Mussel beds were sampled in same site as historical sites.  Historical data is not given an exact date just ""late 1960s and 1970s"" so I'm going to say 1970.  Evenness is Pielous","Fig 1, 2","Coal Oil Point",0.15,"m^2",NA,NA,NA,0.15,"m^2",347,"Mixed","Vis",5,0,NA,NA,1970,NA,85.38461538,NA,NA,0.338360656,NA,NA,NA,NA,NA,5,0,NA,NA,2002,NA,39.23076923,NA,NA,0.278688525,NA,NA,NA,NA,NA,32,-46.15384615,NA,NA,NA,-0.777704568553562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.059672131,NA,NA,NA,-0.194017595861751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"518_Coal Oil Point",3.3830274939537,NA,0.263995870947838,0.00581755419261754,0.00117445464940774,0.304980167380472,0.179333032611856,51.4461715851972
NA,"518","Smith et al 2006","MH",NA,NA,"mussel bed invertebrates","rocky intertidal","California Coast","No",NA,"No",NA,"Mussel beds were sampled in same site as historical sites.  Historical data is not given an exact date just ""late 1960s and 1970s"" so I'm going to say 1970.  Evenness is Pielous","Fig 1, 2","Corona del Mar",0.15,"m^2",NA,NA,NA,0.15,"m^2",348,"Mixed","Vis",5,0,NA,NA,1970,NA,119.2307692,NA,NA,0.633442623,NA,NA,NA,NA,NA,5,0,NA,NA,2002,NA,34.61538462,NA,NA,0.528688525,NA,NA,NA,NA,NA,32,-84.61538458,NA,NA,NA,-1.23676262675753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.104754098,NA,NA,NA,-0.180769965404982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"518_Corona del Mar",NA,0,0,0,0.081529656878336,31.4460659744391,0.416034218355509,154.890707925274
NA,"518","Smith et al 2006","MH",NA,NA,"mussel bed invertebrates","rocky intertidal","California Coast","No",NA,"No",NA,"Mussel beds were sampled in same site as historical sites.  Historical data is not given an exact date just ""late 1960s and 1970s"" so I'm going to say 1970.  Evenness is Pielous","Fig 1, 2","Crook Point",0.15,"m^2",NA,NA,NA,0.15,"m^2",349,"Mixed","Vis",5,0,NA,NA,1970,NA,76.15384615,NA,NA,0.356065574,NA,NA,NA,NA,NA,5,0,NA,NA,2002,NA,36.92307692,NA,NA,0.487704918,NA,NA,NA,NA,NA,32,-39.23076923,NA,NA,NA,-0.723918839259527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.131639344,NA,NA,NA,0.31459563621411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"518_Crook Point",2.47776883840561,NA,0,0,0.00117445464940774,0.304980167380472,0.179333032611856,51.4461715851972
NA,"518","Smith et al 2006","MH",NA,NA,"mussel bed invertebrates","rocky intertidal","California Coast","No",NA,"No",NA,"Mussel beds were sampled in same site as historical sites.  Historical data is not given an exact date just ""late 1960s and 1970s"" so I'm going to say 1970.  Evenness is Pielous","Fig 1, 2","Cuyler Harbor",0.15,"m^2",NA,NA,NA,0.15,"m^2",350,"Mixed","Vis",5,0,NA,NA,1970,NA,94.61538462,NA,NA,0.491803279,NA,NA,NA,NA,NA,5,0,NA,NA,2002,NA,21.53846154,NA,NA,0.487704918,NA,NA,NA,NA,NA,32,-73.07692308,NA,NA,NA,-1.47997984517457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00409836099999999,NA,NA,NA,-0.00836825037107686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"518_Cuyler Harbor",2.28736263513565,NA,0,0,0.0134211279466984,3.09315593591376,0.200870959038402,47.9808946911123
NA,"518","Smith et al 2006","MH",NA,NA,"mussel bed invertebrates","rocky intertidal","California Coast","No",NA,"No",NA,"Mussel beds were sampled in same site as historical sites.  Historical data is not given an exact date just ""late 1960s and 1970s"" so I'm going to say 1970.  Evenness is Pielous","Fig 1, 2","Cuyler Harbor (SC)",0.15,"m^2",NA,NA,NA,0.15,"m^2",351,"Mixed","Vis",5,0,NA,NA,1970,NA,149.2307692,NA,NA,0.580327869,NA,NA,NA,NA,NA,5,0,NA,NA,2002,NA,41.53846154,NA,NA,0.56147541,NA,NA,NA,NA,NA,32,-107.69230766,NA,NA,NA,-1.27887411225583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.018852459,NA,NA,NA,-0.0330252553937609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"518_Cuyler Harbor (SC)",2.18725300828616,NA,0.010675427193443,0.000241011798304195,0.0381933005239742,9.07990126809618,0.344012905304019,84.4226208572133
NA,"518","Smith et al 2006","MH",NA,NA,"mussel bed invertebrates","rocky intertidal","California Coast","No",NA,"No",NA,"Mussel beds were sampled in same site as historical sites.  Historical data is not given an exact date just ""late 1960s and 1970s"" so I'm going to say 1970.  Evenness is Pielous","Fig 1, 2","Frenchy's Cove",0.15,"m^2",NA,NA,NA,0.15,"m^2",352,"Mixed","Vis",5,0,NA,NA,1970,NA,175.3846154,NA,NA,0.645245902,NA,NA,NA,NA,NA,5,0,NA,NA,2002,NA,33.84615385,NA,NA,0.573770492,NA,NA,NA,NA,NA,32,-141.53846155,NA,NA,NA,-1.64515599501026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.07147541,NA,NA,NA,-0.117402010910725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"518_Frenchy's Cove",2.40791833400726,NA,0,0,0.0491260105497847,13.3384422797993,0.361024663781949,98.6738131186961
NA,"518","Smith et al 2006","MH",NA,NA,"mussel bed invertebrates","rocky intertidal","California Coast","No",NA,"No",NA,"Mussel beds were sampled in same site as historical sites.  Historical data is not given an exact date just ""late 1960s and 1970s"" so I'm going to say 1970.  Evenness is Pielous","Fig 1, 2","Goleta Point",0.15,"m^2",NA,NA,NA,0.15,"m^2",353,"Mixed","Vis",5,0,NA,NA,1976,NA,85.38461538,NA,NA,0.361967213,NA,NA,NA,NA,NA,5,0,NA,NA,2002,NA,30.76923077,NA,NA,0.430327869,NA,NA,NA,NA,NA,26,-54.61538461,NA,NA,NA,-1.02065074711934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068360656,NA,NA,NA,0.172993768288624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"518_Goleta Point",2.55440026521683,NA,0.0326729593798518,0.000913562689675018,0.0381933005239742,9.07990126809618,0.174731946738698,40.0766978438217
NA,"518","Smith et al 2006","MH",NA,NA,"mussel bed invertebrates","rocky intertidal","California Coast","No",NA,"No",NA,"Mussel beds were sampled in same site as historical sites.  Historical data is not given an exact date just ""late 1960s and 1970s"" so I'm going to say 1970.  Evenness is Pielous","Fig 1, 2","Government Point",0.15,"m^2",NA,NA,NA,0.15,"m^2",354,"Mixed","Vis",5,0,NA,NA,1970,NA,83.84615385,NA,NA,0.580327869,NA,NA,NA,NA,NA,5,0,NA,NA,2002,NA,26.15384615,NA,NA,0.549180328,NA,NA,NA,NA,NA,32,-57.6923077,NA,NA,NA,-1.16498735780591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0311475409999999,NA,NA,NA,-0.0551663813241392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"518_Government Point",2.73923492431641,NA,0.00351043224024276,0,0.00117445464940774,0.304980167380472,0.179333032611856,51.4461715851972
NA,"518","Smith et al 2006","MH",NA,NA,"mussel bed invertebrates","rocky intertidal","California Coast","No",NA,"No",NA,"Mussel beds were sampled in same site as historical sites.  Historical data is not given an exact date just ""late 1960s and 1970s"" so I'm going to say 1970.  Evenness is Pielous","Fig 1, 2","Johnson's Lee",0.15,"m^2",NA,NA,NA,0.15,"m^2",355,"Mixed","Vis",5,0,NA,NA,1970,NA,125.3846154,NA,NA,0.57442623,NA,NA,NA,NA,NA,5,0,NA,NA,2002,NA,31.53846154,NA,NA,0.557377049,NA,NA,NA,NA,NA,32,-93.84615386,NA,NA,NA,-1.38017813417637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0170491810000001,NA,NA,NA,-0.0301297426317233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"518_Johnson's Lee",2.33126395940781,NA,0,0,0.0134211279466984,3.09315593591376,0.200870959038402,47.9808946911123
NA,"518","Smith et al 2006","MH",NA,NA,"mussel bed invertebrates","rocky intertidal","California Coast","No",NA,"No",NA,"Mussel beds were sampled in same site as historical sites.  Historical data is not given an exact date just ""late 1960s and 1970s"" so I'm going to say 1970.  Evenness is Pielous","Fig 1, 2","Montana de Oro",0.15,"m^2",NA,NA,NA,0.15,"m^2",356,"Mixed","Vis",5,0,NA,NA,1973,NA,43.07692308,NA,NA,0.627540984,NA,NA,NA,NA,NA,5,0,NA,NA,2002,NA,32.30769231,NA,NA,0.516393443,NA,NA,NA,NA,NA,29,-10.76923077,NA,NA,NA,-0.287682072451781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.111147541,NA,NA,NA,-0.194940020649967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"518_Montana de Oro",1.91150659322739,NA,0.0391402547247708,0.00090286937484052,NA,NA,NA,NA
NA,"518","Smith et al 2006","MH",NA,NA,"mussel bed invertebrates","rocky intertidal","California Coast","No",NA,"No",NA,"Mussel beds were sampled in same site as historical sites.  Historical data is not given an exact date just ""late 1960s and 1970s"" so I'm going to say 1970.  Evenness is Pielous","Fig 1, 2","Morro Bay",0.15,"m^2",NA,NA,NA,0.15,"m^2",357,"Mixed","Vis",5,0,NA,NA,1973,NA,56.92307692,NA,NA,0.468196721,NA,NA,NA,NA,NA,5,0,NA,NA,2002,NA,39.23076923,NA,NA,0.655737705,NA,NA,NA,NA,NA,29,-17.69230769,NA,NA,NA,-0.372239460445398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.187540984,NA,NA,NA,0.336872317432819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"518_Morro Bay",2.38032778104146,NA,0.188266361753146,0.00416565019016465,NA,NA,NA,NA
NA,"518","Smith et al 2006","MH",NA,NA,"mussel bed invertebrates","rocky intertidal","California Coast","No",NA,"No",NA,"Mussel beds were sampled in same site as historical sites.  Historical data is not given an exact date just ""late 1960s and 1970s"" so I'm going to say 1970.  Evenness is Pielous","Fig 1, 2","Ocean Beach",0.15,"m^2",NA,NA,NA,0.15,"m^2",358,"Mixed","Vis",5,0,NA,NA,1970,NA,85.38461538,NA,NA,0.509508197,NA,NA,NA,NA,NA,5,0,NA,NA,2002,NA,46.92307692,NA,NA,0.401639344,NA,NA,NA,NA,NA,32,-38.46153846,NA,NA,NA,-0.598656337150543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.107868853,NA,NA,NA,-0.237891409148802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"518_Ocean Beach",3.02931006749471,397.559242248535,0.795762320359548,0.0604406135777632,0.0852314863017673,26.4138463606363,0.423893286529497,123.884982430795
NA,"518","Smith et al 2006","MH",NA,NA,"mussel bed invertebrates","rocky intertidal","California Coast","No",NA,"No",NA,"Mussel beds were sampled in same site as historical sites.  Historical data is not given an exact date just ""late 1960s and 1970s"" so I'm going to say 1970.  Evenness is Pielous","Fig 1, 2","Reef Point",0.15,"m^2",NA,NA,NA,0.15,"m^2",359,"Mixed","Vis",5,0,NA,NA,1976,NA,69.23076923,NA,NA,0.350163934,NA,NA,NA,NA,NA,5,0,NA,NA,2002,NA,20.76923077,NA,NA,0.573770492,NA,NA,NA,NA,NA,26,-48.46153846,NA,NA,NA,-1.20397280427779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.223606558,NA,NA,NA,0.493828048957505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"518_Reef Point",2.60378432273865,NA,0.0672835651785135,0.00114468339597806,0.0789115919000985,17.0534473187266,0.263314252953534,55.3760259001229
