"QC","Study.ID","Reference","Collector","coral","plant","algae","fish","inverts","mobile.inverts","sessile.inverts","marine.mammals","phytoplankton","zooplankton","mesh.size","mesh.size.units","Descriptor.of.Taxa.Sampled","Sys","Lat","Long","Loc","Event.","Event.type","A.priori.","Year.of.Event","Notes","Vis","Trwl","Line","Drdg","Trp","Source","Site","SiSz","SiSz..units.","PltSz","PltSz..units.","Expected.Change.Direction","Event.Notes","Year","SiteSize","SiteSizeUnits","PlotSize","PlotSizeUnits","Taxa","yi.SppR.MD","vi.SppR.MD","yi.SppR.SMD","vi.SppR.SMD","yi.SppR.ROM","vi.SppR.ROM","yi.SppR.SMDH","vi.SppR.SMDH","yi.Shan.MD","vi.Shan.MD","yi.Shan.SMD","vi.Shan.SMD","yi.Shan.ROM","vi.Shan.ROM","yi.Shan.SMDH","vi.Shan.SMDH","yi.Even.MD","vi.Even.MD","yi.Even.SMD","vi.Even.SMD","yi.Even.ROM","vi.Even.ROM","yi.Even.SMDH","vi.Even.SMDH","n1","sub1","I1","ind1_error","ind1_error_type","P1","T1","T1m","SppR1","SppR1.Error","SppR1.Error.Type","Shan1","Shan1.Error","Shan1.Error.Type","Simps1","Simps1.Error","Simps1.Error.Type","Even1","Even1.Error","Even1.Error.Type","SppR1.SD","Shan1.SD","Simps1.SD","Even1.SD","n2","sub2","I2","ind2_error","ind2_error_type","P2","T2","T2m","SppR2","SppR2.Error","SppR2.Error.Type","Shan2","Shan2.Error","Shan2.Error.Type","Simps2","Simps2.Error","Simps2.Error.Type","Even2","Even2.Error","Even2.Error.Type","Event.type.2","SppR2.SD","Shan2.SD","Simps2.SD","Even2.SD","id","Duration","mean_imps","temp_change_rate_year","temp_change_rate_decade","temp_net_change"
NA,158,"Sales et al. 2012","AH",0,0,1,0,0,0,0,0,0,0,NA,NA,"Benthic algae","rocky subtidal",40.05,4.01,"Majorca","No",NA,NA,NA,"Cala Barril 11/06-11/07",1,0,0,0,0,"Figure 5","Cala Barril",10,"km^2",400,"cm^2",NA,NA,NA,1e+07,"m^2",0.04,"m^2","Fish",-1.5,8.02,-0.345063089853108,0.676589044664914,-0.122602322092332,0.053391460945627,-0.345063089853108,0.646189225143844,-0.42,0.0538,-1.1796484041624,0.782630863120241,-1.44238382777093,0.228130470927674,-1.1796484041624,0.850809077448122,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,2006,11,13,2.1,"SE",0.55,0.23,"SE",NA,NA,NA,NA,NA,NA,3.63730669589464,0.398371685740842,NA,NA,3,NA,NA,NA,NA,NA,2007,11,11.5,1.9,"SE",0.13,0.03,"SE",NA,NA,NA,NA,NA,NA,NA,3.29089653438087,0.0519615242270663,NA,NA,"217",1,NA,0.00670958429233884,0.0670958429233884,1.14618269602457
NA,158,"Sales et al. 2012","AH",0,0,1,0,0,0,0,0,0,0,NA,NA,"Benthic algae","rocky subtidal",40.05,4.01,"Majorca","No",NA,NA,NA,"Cala Pregonda 11/06-11/07",1,0,0,0,0,"Figure 5","Cala Pregonda",10,"km^2",400,"cm^2",NA,NA,NA,1e+07,"m^2",0.04,"m^2","Fish",0.8,3.94,0.262564682004422,0.672411684353007,0.117783035656383,0.0846625434027778,0.262564682004422,0.6422166873455,-0.35,0.0145,-1.8935574027403,0.965463303122715,-1.58696505658204,0.0867258443016019,-1.8935574027403,1.19946243025634,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,2006,11,6.4,1.3,"SE",0.44,0.12,"SE",NA,NA,NA,NA,NA,NA,2.25166604983954,0.207846096908265,NA,NA,3,NA,NA,NA,NA,NA,2007,11,7.2,1.5,"SE",0.09,0.01,"SE",NA,NA,NA,NA,NA,NA,NA,2.59807621135332,0.0173205080756888,NA,NA,"218",1,NA,0.00670958429233884,0.0670958429233884,1.14618269602457
NA,158,"Sales et al. 2012","AH",0,0,1,0,0,0,0,0,0,0,NA,NA,"Benthic algae","rocky subtidal",40.05,4.01,"Majorca","No",NA,NA,NA,"Macar de Tirant 11/06-11/07",1,0,0,0,0,"Figure 5","Macar de Tirant",10,"km^2",400,"cm^2",NA,NA,NA,1e+07,"m^2",0.04,"m^2","Fish",-3.36,2.92,-1.28097980675904,0.803409105443703,-0.345556855354755,0.0247904528491422,-1.28097980675904,0.841322417186117,0.38,0.0857,0.845644089173049,0.72625949379611,0.782759339249632,0.187257653061224,0.845644089173049,0.746263269429734,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,2006,11,11.5,1.6,"SE",0.32,0.04,"SE",NA,NA,NA,NA,NA,NA,2.7712812921102,0.0692820323027551,NA,NA,3,NA,NA,NA,NA,NA,2007,11,8.14,0.6,"SE",0.7,0.29,"SE",NA,NA,NA,NA,NA,NA,NA,1.03923048454133,0.502294734194974,NA,NA,"219",1,NA,0.00670958429233884,0.0670958429233884,1.14618269602457
NA,305,"Ecoutin et al. 2010","TI",0,0,0,1,0,0,0,0,0,0,14,"mm","fish","estuarine mudflat",13.875,-16.4416665,"Sine Saloum Delta Senegal","No",NA,NA,NA,"strictly estuarine species ",0,0,0,0,1,"Table 3","Sine Saloum Delta Senegal",NA,NA,5000,"m^2",NA,NA,NA,NA,NA,5000,"m^2","Mixed inverts",6,NA,NA,NA,1.09861228866811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,1992,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,2002,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"220",10,NA,0.00718758785965119,0.0718758785965119,0.804857571919758
NA,238,"Bollens et al. 2011","TI",0,0,0,0,0,0,0,0,0,1,73,"micro m","Mesozooplankton","estuarine mudflat",37.833333,-122.333333,"Sacramento and San Joaquin river systems ","No",NA,NA,NA,NA,0,1,0,0,0,"Fig 2 G","South Bay",NA,NA,5000,"m^2",NA,NA,NA,NA,NA,5000,"m^2","Marine mammals",9.29456428,NA,NA,NA,0.448998128085557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1997,1,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1999,1,25.69456428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"221",2,6.85690128803253,-0.00541906275370537,-0.0541906275370537,-0.345688819885254
NA,238,"Bollens et al. 2011","TI",0,0,0,0,0,0,0,0,0,1,73,"micro m","Mesozooplankton","estuarine mudflat",37.833333,-122.333333,"Sacramento and San Joaquin river systems ","No",NA,NA,NA,NA,0,1,0,0,0,"Fig 2 G","Central Bay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marine mammals",15.56945643,NA,NA,NA,0.615931330010456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1997,1,18.28731665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1999,1,33.85677308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"222",2,6.85690128803253,-0.00541906275370537,-0.0541906275370537,-0.345688819885254
NA,238,"Bollens et al. 2011","TI",0,0,0,0,0,0,0,0,0,1,73,"micro m","Mesozooplankton","estuarine mudflat",37.833333,-122.333333,"Sacramento and San Joaquin river systems ","No",NA,NA,NA,NA,0,1,0,0,0,"Fig 2 G","San Pablo Bay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marine mammals",5.30629854,NA,NA,NA,0.24546660611201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1997,1,19.07247627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1999,1,24.37877481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"223",2,6.85690128803253,-0.00541906275370537,-0.0541906275370537,-0.345688819885254
NA,299,"Sheaves and Johnson 2010","MH",0,0,0,1,0,0,0,0,0,0,18,"mm","fish","nearshore subtidal",-19.26913056,146.7877694,"Queensland, Australia","No",NA,NA,NA,"This is in an estuarine lake ",0,0,0,0,1,"Table 1","Curralea",0.0625,"km^2",128.7,"m",NA,NA,NA,62500,"m^2",128.7,"m","Mixed inverts",-2,NA,NA,NA,-0.154150679827258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,30,NA,NA,NA,NA,2004,11,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,30,NA,NA,NA,NA,2008,11,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"224",4,NA,NA,NA,NA
NA,299,"Sheaves and Johnson 2010","MH",0,0,0,1,0,0,0,0,0,0,18,"mm","fish","nearshore subtidal",-19.26913056,146.7877694,"Queensland, Australia","No",NA,NA,NA,"This is in an estuarine lake ",0,0,0,0,1,"Table 1","Keyatta",0.1875,"km^2",128.7,"m",NA,NA,NA,187500,"m^2",128.7,"m","Mixed inverts",-4,NA,NA,NA,-0.31015492830384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,30,NA,NA,NA,NA,2004,11,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,30,NA,NA,NA,NA,2008,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"225",4,NA,NA,NA,NA
NA,347,"de Loma, et al., 2009","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"All sizes of reef fish","coral reef",-15,148.1,"South Pacific","No",NA,NA,NA,"1",1,0,0,0,0,"Figure 1","1",250,"m^2",25,"m^2",NA,NA,NA,250,"m^2",25,"m^2","Mixed inverts",-8.44,7.42173611111111,-1.23495568221194,0.419769400996787,-0.471787751039237,0.0331898206130613,-1.44152355533258,0.346484002399435,-0.36,0.185536111111111,-0.592066740461188,0.374593535155739,-0.16400297627027,0.0342289854138795,-0.513628211277996,0.517859517702733,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,1987,10,22.44,2.45,"SD",2.38,0.81,"SD","SD",NA,NA,NA,NA,NA,2.45,0.81,NA,NA,9,NA,NA,NA,NA,NA,1991,10,14,7.3,"SD",2.02,0.44,"SD",NA,NA,NA,NA,NA,NA,NA,7.3,0.44,NA,NA,"226",4,3.2736673951149,0.00821394532324,0.0821394532324,0.738852341969807
NA,347,"de Loma, et al., 2009","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"All sizes of reef fish","coral reef",-15,148.1,"South Pacific","No",NA,NA,NA,"2",1,0,0,0,0,"Figure 1","2",250,"m^2",25,"m^2",NA,NA,NA,250,"m^2",25,"m^2","Mixed inverts",-3.5,7.96444444444445,-0.547344293138974,0.456927185079103,-0.137201121513485,0.0126144590953139,-0.638307648642292,0.357929572498455,-0.25,0.100077777777778,-0.356219867504647,0.449731635861321,-0.0898269583897935,0.0130835267783478,-0.412038557766225,0.359561798193315,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1987,10,27.3,3.2,"SD",2.91,0.37,"SD","SD",NA,NA,NA,NA,NA,3.2,0.37,NA,NA,9,NA,NA,NA,NA,NA,1991,10,23.8,6.4,"SD",2.66,0.7,"SD",NA,NA,NA,NA,NA,NA,NA,6.4,0.7,NA,NA,"227",4,3.2736673951149,0.00821394532324,0.0821394532324,0.738852341969807
NA,347,"de Loma, et al., 2009","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"All sizes of reef fish","coral reef",-15,148.1,"South Pacific","No",NA,NA,NA,"3",1,0,0,0,0,"Figure 1","3",250,"m^2",25,"m^2",NA,NA,NA,250,"m^2",25,"m^2","Mixed inverts",-1.2,3.89,-0.249489044652389,0.36350514124194,-0.0459851132418234,0.00584718540027213,-0.288089497618579,0.267818539735472,-0.41,0.224769444444444,-0.468364094428461,0.36954822360918,-0.156509171486551,0.0315777567391542,-0.476269643167256,0.393421092845421,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,1987,10,26.7,2,"SD",2.83,0.77,"SD","SD",NA,NA,NA,NA,NA,2,0.77,NA,NA,9,NA,NA,NA,NA,NA,1991,10,25.5,5.1,"SD",2.42,0.83,"SD",NA,NA,NA,NA,NA,NA,NA,5.1,0.83,NA,NA,"228",4,3.2736673951149,0.00821394532324,0.0821394532324,0.738852341969807
NA,347,"de Loma, et al., 2009","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"All sizes of reef fish","coral reef",-15,148.1,"South Pacific","No",NA,NA,NA,"4",1,0,0,0,0,"Figure 1","4",250,"m^2",25,"m^2",NA,NA,NA,250,"m^2",25,"m^2","Mixed inverts",6.2,9.39027777777778,1.02991189656253,0.401907977060381,0.211671150151973,0.0116458694537612,1.08097272050858,0.405124151637086,-0.0499999999999998,0.0712694444444444,-0.114378799030119,0.361614284559864,-0.0154562582366917,0.00675346871422292,-0.108798860329046,0.434833167605427,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,1987,10,26.3,4.7,"SD",3.26,0.47,"SD","SD",NA,NA,NA,NA,NA,4.7,0.47,NA,NA,9,NA,NA,NA,NA,NA,1991,10,32.5,5.9,"SD",3.21,0.38,"SD",NA,NA,NA,NA,NA,NA,NA,5.9,0.38,NA,NA,"229",4,3.2736673951149,0.00821394532324,0.0821394532324,0.738852341969807
NA,347,"de Loma, et al., 2009","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"All sizes of reef fish","coral reef",-15,148.1,"South Pacific","No",NA,NA,NA,"5",1,0,0,0,0,"Figure 1","5",250,"m^2",25,"m^2",NA,NA,NA,250,"m^2",25,"m^2","Mixed inverts",-14.9,6.52333333333333,-2.48327466832554,0.526041242031687,-0.721121032602351,0.0196665286775777,-2.79194202242786,0.532169960689281,-0.27,0.0513,-0.396545277146782,0.33824733823419,-0.147405291687727,0.017035241620282,-0.486346524386079,0.196584179834848,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,1987,10,29,3.7,"SD",1.97,0.18,"SD","SD",NA,NA,NA,NA,NA,3.7,0.18,NA,NA,12,NA,NA,NA,NA,NA,1991,10,14.1,6.1,"SD",1.7,0.72,"SD",NA,NA,NA,NA,NA,NA,NA,6.1,0.72,NA,NA,"230",4,3.2736673951149,0.00821394532324,0.0821394532324,0.738852341969807
NA,347,"de Loma, et al., 2009","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"All sizes of reef fish","coral reef",-15,148.1,"South Pacific","No",NA,NA,NA,"6",1,0,0,0,0,"Figure 1","6",250,"m^2",25,"m^2",NA,NA,NA,250,"m^2",25,"m^2","Mixed inverts",-6.5,10.9383333333333,-0.844316852143811,0.226155107003684,-0.287682072451781,0.0217189896997589,-0.851979734434717,0.229348246630324,-0.31,0.0769333333333333,-0.446243686346456,0.213311669023435,-0.120534069028273,0.012083196180091,-0.467063795201287,0.19972138947406,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,1987,10,26,7,"SD",2.73,0.48,"SD","SD",NA,NA,NA,NA,NA,7,0.48,NA,NA,12,NA,NA,NA,NA,NA,1991,10,19.5,7.6,"SD",2.42,0.76,"SD",NA,NA,NA,NA,NA,NA,NA,7.6,0.76,NA,NA,"231",4,3.2736673951149,0.00821394532324,0.0821394532324,0.738852341969807
NA,347,"de Loma, et al., 2009","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"All sizes of reef fish","coral reef",-15,148.1,"South Pacific","No",NA,NA,NA,"7",1,0,0,0,0,"Figure 1","7",250,"m^2",25,"m^2",NA,NA,NA,250,"m^2",25,"m^2","Mixed inverts",-0.77,16.5477777777778,-0.106440364680936,0.361546863081627,-0.0261786154748203,0.0189359503494455,-0.106081393962701,0.399612505840808,-0.68,0.187236111111111,-1.03334937650452,0.402180762415814,-0.24854434340709,0.0217146687874118,-0.940077808880167,0.529884303435159,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,1987,10,29.8,6.8,"SD",3.09,0.79,"SD","SD",NA,NA,NA,NA,NA,6.8,0.79,NA,NA,9,NA,NA,NA,NA,NA,1991,10,29.03,6.7,"SD",2.41,0.53,"SD",NA,NA,NA,NA,NA,NA,NA,6.7,0.53,NA,NA,"232",4,3.2736673951149,0.00821394532324,0.0821394532324,0.738852341969807
NA,347,"de Loma, et al., 2009","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"All sizes of reef fish","coral reef",-15,148.1,"South Pacific","No",NA,NA,NA,"8",1,0,0,0,0,"Figure 1","8",250,"m^2",25,"m^2",NA,NA,NA,250,"m^2",25,"m^2","Mixed inverts",-1.7,39.8025,-0.164366948784441,0.362150207028523,-0.0734671518818725,0.0715746541567797,-0.156455053932439,0.435112138380244,-0.64,0.0584027777777778,-1.15055789425529,0.412025859881617,-0.249345923708234,0.00981807067463736,-1.29800436168423,0.356271721447035,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,1987,10,24,11.1,"SD",2.9,0.29,"SD","SD",NA,NA,NA,NA,NA,11.1,0.29,NA,NA,9,NA,NA,NA,NA,NA,1991,10,22.3,9,"SD",2.26,0.58,"SD",NA,NA,NA,NA,NA,NA,NA,9,0.58,NA,NA,"233",4,3.2736673951149,0.00821394532324,0.0821394532324,0.738852341969807
NA,448,"Hagan and Able, 2010","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"Pelagic fish","estuarine mudflat",39.52,-74.37,"New Jersey","No",NA,NA,NA,NA,0,1,0,0,0,"Figure 7","Day Time Summer",5,"km^2",98,"m^3",NA,NA,NA,5e+06,"m^2",98,"m^3","Mixed inverts",-1.06,0.1,-0.68254856284802,0.0703062958904627,-0.411854906206935,0.011439549889922,-0.755691448908241,0.0585455347582697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,1995,8,3.14,0.3,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89736659610103,NA,NA,NA,24,NA,NA,NA,NA,NA,1996,8,2.08,0.1,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.489897948556636,NA,NA,NA,"234",1,3.39902096986771,0.00779493791403043,0.0779493791403043,1.5040058294932
NA,448,"Hagan and Able, 2010","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"Pelagic fish","estuarine mudflat",39.52,-74.37,"New Jersey","No",NA,NA,NA,NA,0,1,0,0,0,"Figure 7","Day Time Fall",5,"km^2",98,"m^3",NA,NA,NA,5e+06,"m^2",98,"m^3","Mixed inverts",1.62,0.2725,0.465828719896085,0.0233437397621592,0.310454508893258,0.0132353365646366,0.465828719896085,0.0238394732101408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,1995,8,4.45,0.5,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,4.69041575982343,NA,NA,NA,88,NA,NA,NA,NA,NA,1996,8,6.07,0.15,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.40712472794703,NA,NA,NA,"235",1,3.39902096986771,0.00779493791403043,0.0779493791403043,1.5040058294932
NA,448,"Hagan and Able, 2010","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"Pelagic fish","estuarine mudflat",39.52,-74.37,"New Jersey","No",NA,NA,NA,NA,0,1,0,0,0,"Figure 7","Night Time Summer",5,"km^2",98,"m^3",NA,NA,NA,5e+06,"m^2",98,"m^3","Mixed inverts",-0.59,0.0689,-0.518453550469673,0.0687666204478746,-0.360344672827695,0.0261443951347798,-0.544248732818626,0.06294862578623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,1995,11,1.95,0.2,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26491106406735,NA,NA,NA,24,NA,NA,NA,NA,NA,1996,11,1.36,0.17,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83282651254628,NA,NA,NA,"236",1,3.39902096986771,0.00779493791403043,0.0779493791403043,1.5040058294932
NA,448,"Hagan and Able, 2010","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"Pelagic fish","estuarine mudflat",39.52,-74.37,"New Jersey","No",NA,NA,NA,NA,0,1,0,0,0,"Figure 7","Night Time Fall",5,"km^2",98,"m^3",NA,NA,NA,5e+06,"m^2",98,"m^3","Mixed inverts",0.25,0.08,0.132675127809427,0.0227772803680092,0.0956752099233625,0.0117794432064802,0.132675127809428,0.0228405713055336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,1995,11,2.49,0.2,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87616630392937,NA,NA,NA,88,NA,NA,NA,NA,NA,1996,11,2.74,0.2,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87616630392937,NA,NA,NA,"237",1,3.39902096986771,0.00779493791403043,0.0779493791403043,1.5040058294932
NA,509,"Beldade et al., 2006","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"cryptobenthic fish","rocky subtidal",38.41,9.133,"Portugal","No",NA,NA,NA,NA,1,0,0,0,0,"Table 2","All",5,"km^2",63.9,"m",NA,NA,NA,5e+06,"m^2",63.9,"m","Mixed inverts",2,NA,NA,NA,0.117783035656383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,2002,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,2003,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"238",1,4.15741682052612,0.00200062744173324,0.0200062744173324,0.744528690973919
NA,524,"Hawkins et al., 2006","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"commercially relevant reef fish","coral reef",13.81,-61.05,"Caribbean","No",NA,NA,NA,NA,1,0,0,0,0,"Figure 2e","Reserve",20,"km^2",375,"m^3",NA,NA,NA,2e+07,"m^2",375,"m^3","Mixed inverts",5,0.25,1.32013110427891,0.0213656713431681,0.172245904805213,0.000287428425736271,1.32013110427891,0.0217120147777542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,NA,NA,NA,NA,NA,1995,8,26.6,0.3,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.20312347560939,NA,NA,NA,114,NA,NA,NA,NA,NA,2002,8,31.6,0.4,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.27083130081252,NA,NA,NA,"239",7,NA,0.00356280072633733,0.0356280072633733,0.717589537302651
NA,524,"Hawkins et al., 2006","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"commercially relevant reef fish","coral reef",13.81,-61.05,"Caribbean","No",NA,NA,NA,NA,1,0,0,0,0,"Figure 2e","Fishery",20,"km^2",375,"m^3",NA,NA,NA,2e+07,"m^2",375,"m^3","Mixed inverts",4.8,0.32,1.31113673772978,0.02927433597899,0.172469260350943,0.000420334061224821,1.31113673772978,0.0293604607027553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,1995,8,25.5,0.4,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.64417343165772,NA,NA,NA,83,NA,NA,NA,NA,NA,2002,8,30.3,0.4,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.64417343165772,NA,NA,NA,"240",7,NA,0.00356280072633733,0.0356280072633733,0.717589537302651
NA,538,"Jones and West, 2005","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"small seagrass fish","seagrass",-34.55,150.86,"Australia","No",NA,NA,NA,NA,0,1,0,0,0,"Figure 3","Lake Illawara",300,"km^2",25,"m^2",NA,NA,NA,3e+08,"m^2",25,"m^2","Mixed inverts",-1.5,1.94,-0.424467899445472,0.170420270784576,-0.245122458032985,0.0440701325844503,-0.424467899445473,0.175391494611989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,1997,10,6.9,1.3,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,4.50333209967908,NA,NA,NA,12,NA,NA,NA,NA,NA,2000,6,5.4,0.5,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73205080756888,NA,NA,NA,"241",3,7.61883687973022,NA,NA,NA
NA,538,"Jones and West, 2005","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"small seagrass fish","seagrass",-34.55,150.86,"Australia","No",NA,NA,NA,NA,0,1,0,0,0,"Figure 3","St. Goerges",300,"km^2",25,"m^2",NA,NA,NA,3e+08,"m^2",25,"m^2","Mixed inverts",-3.7,1.16,-1.35402657286211,0.204862249167015,-0.679901953809925,0.0288581101877501,-1.35402657286211,0.228676201310599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,1997,10,7.5,1,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.46410161513775,NA,NA,NA,12,NA,NA,NA,NA,NA,2000,6,3.8,0.4,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3856406460551,NA,NA,NA,"242",3,7.61883687973022,NA,NA,NA
NA,538,"Jones and West, 2005","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"small seagrass fish","seagrass",-34.55,150.86,"Australia","No",NA,NA,NA,NA,0,1,0,0,0,"Figure 3","Lake Conjola",300,"km^2",25,"m^2",NA,NA,NA,3e+08,"m^2",25,"m^2","Mixed inverts",-5,1.64,-1.53887214414141,0.2160026557503,-0.664437074677514,0.0416324714190256,-1.53887214414141,0.222055467033251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,1997,10,10.3,0.8,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7712812921102,NA,NA,NA,12,NA,NA,NA,NA,NA,2000,6,5.3,1,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.46410161513775,NA,NA,NA,"243",3,7.61883687973022,NA,NA,NA
